region,group1,group2,coef
DE250000,CERE,FARA,-67.19820357697486
DE250000,CERE,NOCR,-90.6034115415295
DE250000,CER2,CERE,0.0
DE250000,CER2,CER2,22.53850395067873
DE250000,CER2,OILS,13.01267308507691
DE250000,CER2,OARA,8.003997936128847
DE250000,CER2,FARA,-20.79268604212061
DE250000,CER2,NOCR,-21.66185137479369
DE250000,OILS,CERE,0.0
DE250000,OILS,CER2,0.0
DE250000,OILS,OILS,97.42378102665059
DE250000,OILS,OARA,-92.37011219071853
DE250000,OILS,FARA,36.95495241543895
DE250000,OILS,NOCR,67.55905407717421
DE250000,OARA,CERE,0.0
DE250000,OARA,CER2,0.0
DE250000,OARA,OILS,0.0
DE250000,OARA,OARA,250.1983872780915
DE250000,OARA,FARA,-153.1190167620278
DE250000,OARA,NOCR,-216.274233435583
DE250000,FARA,CERE,0.0
DE250000,FARA,CER2,0.0
DE250000,FARA,OILS,0.0
DE250000,FARA,OARA,0.0
DE250000,FARA,FARA,106.3362337973002
DE250000,FARA,NOCR,143.1458108453546
DE250000,NOCR,CERE,0.0
DE250000,NOCR,CER2,0.0
DE250000,NOCR,OILS,0.0
DE250000,NOCR,OARA,0.0
DE250000,NOCR,FARA,0.0
DE250000,NOCR,NOCR,196.7616893849518
DE260000,CERE,CERE,8.899786089837951
DE260000,CERE,CER2,-33.46891860119327
DE260000,CERE,OILS,7.80499073954035
DE260000,CERE,OARA,-60.08073251918557
DE260000,CERE,FARA,-23.76336221084755
DE260000,CERE,NOCR,23.0848079202426
DE260000,CER2,CERE,0.0
DE260000,CER2,CER2,132.0345342299562
DE260000,CER2,OILS,-26.767040577813
DE260000,CER2,OARA,216.7398342896339
DE260000,CER2,FARA,93.52226332090424
DE260000,CER2,NOCR,-81.90078167271865
DE260000,OILS,CERE,0.0
DE260000,OILS,CER2,0.0
DE260000,OILS,OILS,96.67835998115325
DE260000,OILS,OARA,-109.911863939649
DE260000,OILS,FARA,-17.86904554923454
DE260000,OILS,NOCR,25.61307222755626
DE260000,OARA,CERE,0.0
DE260000,OARA,CER2,0.0
DE260000,OARA,OILS,0.0
DE260000,OARA,OARA,451.4086816824234
DE260000,OARA,FARA,153.4826486778789
DE260000,OARA,NOCR,-165.1589439031185
DE260000,FARA,CERE,0.0
DE260000,FARA,CER2,0.0
DE260000,FARA,OILS,0.0
DE260000,FARA,OARA,0.0
DE260000,FARA,FARA,66.26816723067347
DE260000,FARA,NOCR,-58.28307498827662
DE260000,NOCR,CERE,0.0
DE260000,NOCR,CER2,0.0
DE260000,NOCR,OILS,0.0
DE260000,NOCR,OARA,0.0
DE260000,NOCR,FARA,0.0
DE260000,NOCR,NOCR,63.91428654658726
DE270000,CERE,CERE,19.83799980436594
DE270000,CERE,CER2,56.09528707007807
DE270000,CERE,OILS,28.06979538188235
DE270000,CERE,OARA,-38.6053966391461
DE270000,CERE,FARA,-41.29455012726338
DE270000,CERE,NOCR,85.53164882388769
DE270000,CER2,CERE,0.0
DE270000,CER2,CER2,337.702899989663
DE270000,CER2,OILS,132.0787670379247
DE270000,CER2,OARA,-431.7254873155452
DE270000,CER2,FARA,-141.8107552744853
DE270000,CER2,NOCR,334.7063269137177
DE270000,OILS,CERE,0.0
DE270000,OILS,CER2,0.0
DE270000,OILS,OILS,133.6830248415321
DE270000,OILS,OARA,-224.8951323196277
DE270000,OILS,FARA,-63.95208017535782
DE270000,OILS,NOCR,147.8354954129994
DE270000,OARA,CERE,0.0
DE270000,OARA,CER2,0.0
DE270000,OARA,OILS,0.0
DE270000,OARA,OARA,780.0814521731024
DE270000,OARA,FARA,113.0474808494013
DE270000,OARA,NOCR,-320.9922490733821
DE270000,FARA,CERE,0.0
DE270000,FARA,CER2,0.0
DE270000,FARA,OILS,0.0
DE270000,FARA,OARA,0.0
DE270000,FARA,FARA,91.69954807239786
DE270000,FARA,NOCR,-193.5549000374682
DE270000,NOCR,CERE,0.0
DE270000,NOCR,CER2,0.0
DE270000,NOCR,OILS,0.0
DE270000,NOCR,OARA,0.0
DE270000,NOCR,FARA,0.0
DE270000,NOCR,NOCR,419.7993766035407
DE400000,CERE,CERE,2.287935008960813
DE400000,CERE,CER2,-3.501841335347315
DE400000,CERE,OILS,-5.529562093297963
DE400000,CERE,OARA,0.8316018529020472
DE400000,CERE,FARA,-3.705773669610994
DE400000,CERE,NOCR,-4.599941262159463
DE400000,CER2,CERE,0.0
DE400000,CER2,CER2,11.27700252791072
DE400000,CER2,OILS,7.621809082547493
DE400000,CER2,OARA,-3.813497263232777
DE400000,CER2,FARA,7.703476241342585
DE400000,CER2,NOCR,9.937272483881467
DE400000,OILS,CERE,0.0
DE400000,OILS,CER2,0.0
DE400000,OILS,OILS,24.91611093111587
DE400000,OILS,OARA,-4.517221643992436
DE400000,OILS,FARA,13.95563690529665
DE400000,OILS,NOCR,11.86505103234274
DE400000,OARA,CERE,0.0
DE400000,OARA,CER2,0.0
DE400000,OARA,OILS,0.0
DE400000,OARA,OARA,5.250617597281417
DE400000,OARA,FARA,-4.098693558233095
DE400000,OARA,NOCR,-2.645814095808303
DE400000,FARA,CERE,0.0
DE400000,FARA,CER2,0.0
DE400000,FARA,OILS,0.0
DE400000,FARA,OARA,0.0
DE400000,FARA,FARA,9.243252716210504
DE400000,FARA,NOCR,8.882764879552319
DE400000,NOCR,CERE,0.0
DE400000,NOCR,CER2,0.0
DE400000,NOCR,OILS,0.0
DE400000,NOCR,OARA,0.0
DE400000,NOCR,FARA,0.0
DE400000,NOCR,NOCR,10.88430175943064
DE710000,CERE,CERE,2.925122067025638
DE710000,CERE,CER2,2.285424779471608
DE710000,CERE,OILS,-19.51043516082439
DE710000,CERE,OARA,-2.903639998479075
DE710000,CERE,FARA,-33.97686617535552
DE710000,CERE,NOCR,-3.427855753963816
DE710000,CER2,CERE,0.0
DE710000,CER2,CER2,483.8502418110688
DE710000,CER2,OILS,16.76787257022949
DE710000,CER2,OARA,263.4295134320239
DE710000,CER2,FARA,120.5871459619362
DE710000,CER2,NOCR,-113.6350121860639
DE710000,OILS,CERE,0.0
DE710000,OILS,CER2,0.0
DE710000,OILS,OILS,193.3092043565904
DE710000,OILS,OARA,25.30677297924179
DE710000,OILS,FARA,188.6384602198982
DE710000,OILS,NOCR,3.622471919065604
DE710000,OARA,CERE,0.0
DE710000,OARA,CER2,0.0
DE710000,OARA,OILS,0.0
DE710000,OARA,OARA,159.5679944102612
DE710000,OARA,FARA,133.3579641397474
DE710000,OARA,NOCR,-59.8403521659091
DE710000,FARA,CERE,0.0
DE710000,FARA,CER2,0.0
DE710000,FARA,OILS,0.0
DE710000,FARA,OARA,0.0
DE710000,FARA,FARA,487.9251948452537
DE710000,FARA,NOCR,10.1207461961424
DE710000,NOCR,CERE,0.0
DE710000,NOCR,CER2,0.0
DE710000,NOCR,OILS,0.0
DE710000,NOCR,OARA,0.0
DE710000,NOCR,FARA,0.0
DE710000,NOCR,NOCR,34.2457361528961
DE720000,CERE,CERE,52.17913027110107
DE720000,CERE,CER2,-101.0681659127711
DE720000,CERE,OILS,10.81377550529722
DE720000,CERE,OARA,111.6063598725581
DE720000,CERE,FARA,-98.61712839780989
DE720000,CERE,NOCR,55.64877687432698
DE720000,CER2,CERE,0.0
DE720000,CER2,CER2,204.9916156104609
DE720000,CER2,OILS,-50.84506518207851
DE720000,CER2,OARA,-216.8183038226087
DE720000,CER2,FARA,205.0505244160832
DE720000,CER2,NOCR,-116.9968433594644
DE720000,OILS,CERE,0.0
DE720000,OILS,CER2,0.0
DE720000,OILS,OILS,128.2059766614416
DE720000,OILS,OARA,-101.8135489349309
DE720000,OILS,FARA,-135.438250954514
DE720000,OILS,NOCR,65.0207661655881
DE720000,OARA,CERE,0.0
DE720000,OARA,CER2,0.0
DE720000,OARA,OILS,0.0
DE720000,OARA,OARA,913.8311003490683
DE720000,OARA,FARA,288.0232037994226
DE720000,OARA,NOCR,-46.09591895120551
DE720000,FARA,CERE,0.0
DE720000,FARA,CER2,0.0
DE720000,FARA,OILS,0.0
DE720000,FARA,OARA,0.0
DE720000,FARA,FARA,694.0896818331753
DE720000,FARA,NOCR,-277.6082560555066
DE720000,NOCR,CERE,0.0
DE720000,NOCR,CER2,0.0
DE720000,NOCR,OILS,0.0
DE720000,NOCR,OARA,0.0
DE720000,NOCR,FARA,0.0
DE720000,NOCR,NOCR,120.1975679626123
DE730000,CERE,CERE,24.32713350262978
DE730000,CERE,CER2,-47.63208012984408
DE730000,CERE,OILS,7.010968019098256
DE730000,CERE,OARA,-4.522210053334124
DE730000,CERE,FARA,-53.06417885453801
DE730000,CERE,NOCR,28.88887436717858
DE730000,CER2,CERE,0.0
DE730000,CER2,CER2,97.5876503562872
DE730000,CER2,OILS,-28.89499938108307
DE730000,CER2,OARA,13.36463025506009
DE730000,CER2,FARA,111.679394464351
DE730000,CER2,NOCR,-60.34463938279171
DE730000,OILS,CERE,0.0
DE730000,OILS,CER2,0.0
DE730000,OILS,OILS,62.84990412128688
DE730000,OILS,OARA,-53.59885140895362
DE730000,OILS,FARA,-84.73559567413585
DE730000,OILS,NOCR,31.79492531538692
DE730000,OARA,CERE,0.0
DE730000,OARA,CER2,0.0
DE730000,OARA,OILS,0.0
DE730000,OARA,OARA,229.9831746150024
DE730000,OARA,FARA,251.6075173423063
DE730000,OARA,NOCR,-71.68916318644195
DE730000,FARA,CERE,0.0
DE730000,FARA,CER2,0.0
DE730000,FARA,OILS,0.0
DE730000,FARA,OARA,0.0
DE730000,FARA,FARA,417.1661524628901
DE730000,FARA,NOCR,-149.1406876460841
DE730000,NOCR,CERE,0.0
DE730000,NOCR,CER2,0.0
DE730000,NOCR,OILS,0.0
DE730000,NOCR,OARA,0.0
DE730000,NOCR,FARA,0.0
DE730000,NOCR,NOCR,60.90002873531142
DE800000,CERE,CERE,4.577867541429516
DE800000,CERE,CER2,-8.816598800606355
DE800000,CERE,OILS,-5.090085373169388
DE800000,CERE,OARA,9.537080429393235
DE800000,CERE,FARA,-1.803653330604305
DE800000,CERE,NOCR,-5.394170122734897
DE800000,CER2,CERE,0.0
DE800000,CER2,CER2,29.79689931256018
DE800000,CER2,OILS,8.070977173449263
DE800000,CER2,OARA,-18.78553201387978
DE800000,CER2,FARA,4.419068815659845
DE800000,CER2,NOCR,12.8166252262039
DE800000,OILS,CERE,0.0
DE800000,OILS,CER2,0.0
DE800000,OILS,OILS,9.8942162970001
DE800000,OILS,OARA,-11.12313947388368
DE800000,OILS,FARA,0.4531664051203942
DE800000,OILS,NOCR,6.940393881046976
DE800000,OARA,CERE,0.0
DE800000,OARA,CER2,0.0
DE800000,OARA,OILS,0.0
DE800000,OARA,OARA,22.19195565985139
DE800000,OARA,FARA,-3.601313849561022
DE800000,OARA,NOCR,-11.46177092472051
DE800000,FARA,CERE,0.0
DE800000,FARA,CER2,0.0
DE800000,FARA,OILS,0.0
DE800000,FARA,OARA,0.0
DE800000,FARA,FARA,1.287763830981085
DE800000,FARA,NOCR,1.851541090405056
DE800000,NOCR,CERE,0.0
DE800000,NOCR,CER2,0.0
DE800000,NOCR,OILS,0.0
DE800000,NOCR,OARA,0.0
DE800000,NOCR,FARA,0.0
DE800000,NOCR,NOCR,7.220261603456488
DE910000,CERE,CERE,8.351718825658338
DE910000,CERE,CER2,-19.01386755494924
DE910000,CERE,OILS,2.02427392476106
DE910000,CERE,OARA,-15.62532424968832
DE910000,CERE,FARA,-69.80978176810214
DE910000,CERE,NOCR,16.41966910148395
DE910000,CER2,CERE,0.0
DE910000,CER2,CER2,320.7145011551136
DE910000,CER2,OILS,15.17466071416527
DE910000,CER2,OARA,-36.10206338022464
DE910000,CER2,FARA,464.3117268313916
DE910000,CER2,NOCR,25.45253311281634
DE910000,OILS,CERE,0.0
DE910000,OILS,CER2,0.0
DE910000,OILS,OILS,102.6421333231496
DE910000,OILS,OARA,-78.16075543530057
DE910000,OILS,FARA,45.48631155985485
DE910000,OILS,NOCR,43.72880937658733
DE910000,OARA,CERE,0.0
DE910000,OARA,CER2,0.0
DE910000,OARA,OILS,0.0
DE910000,OARA,OARA,96.69996154715597
DE910000,OARA,FARA,10.13781751900032
DE910000,OARA,NOCR,-72.1758701852639
DE910000,FARA,CERE,0.0
DE910000,FARA,CER2,0.0
DE910000,FARA,OILS,0.0
DE910000,FARA,OARA,0.0
DE910000,FARA,FARA,1076.070961987713
DE910000,FARA,NOCR,-43.85533323738697
DE910000,NOCR,CERE,0.0
DE910000,NOCR,CER2,0.0
DE910000,NOCR,OILS,0.0
DE910000,NOCR,OARA,0.0
DE910000,NOCR,FARA,0.0
DE910000,NOCR,NOCR,59.57444731861781
DE920000,CERE,CERE,12.93449327135253
DE920000,CERE,CER2,-35.12363733036161
DE920000,CERE,OILS,9.511076782951136
DE920000,CERE,OARA,2.469108897935318
DE920000,CERE,FARA,-52.55523362101431
DE920000,CERE,NOCR,12.62939304236274
DE920000,CER2,CERE,0.0
DE920000,CER2,CER2,133.7602011720611
DE920000,CER2,OILS,-65.35051249293137
DE920000,CER2,OARA,17.64507374081009
DE920000,CER2,FARA,158.6604221402208
DE920000,CER2,NOCR,-42.34431356610639
DE920000,OILS,CERE,0.0
DE920000,OILS,CER2,0.0
DE920000,OILS,OILS,70.84389258992516
DE920000,OILS,OARA,-66.23260456329945
DE920000,OILS,FARA,-45.77253798454173
DE920000,OILS,NOCR,36.04768830566707
DE920000,OARA,CERE,0.0
DE920000,OARA,CER2,0.0
DE920000,OARA,OILS,0.0
DE920000,OARA,OARA,168.1522865942086
DE920000,OARA,FARA,-61.73122983214059
DE920000,OARA,NOCR,-59.2335762434131
DE920000,FARA,CERE,0.0
DE920000,FARA,CER2,0.0
DE920000,FARA,OILS,0.0
DE920000,FARA,OARA,0.0
DE920000,FARA,FARA,251.3045703340482
DE920000,FARA,NOCR,-33.56141359350987
DE920000,NOCR,CERE,0.0
DE920000,NOCR,CER2,0.0
DE920000,NOCR,OILS,0.0
DE920000,NOCR,OARA,0.0
DE920000,NOCR,FARA,0.0
DE920000,NOCR,NOCR,35.58985713184431
DE930000,CERE,CERE,9.717610343229959
DE930000,CERE,CER2,13.43483778732905
DE930000,CERE,OILS,5.182366206100843
DE930000,CERE,OARA,-33.90659069612549
DE930000,CERE,FARA,-7.83519092503026
DE930000,CERE,NOCR,22.75864333984726
DE930000,CER2,CERE,0.0
DE930000,CER2,CER2,31.73269559617008
DE930000,CER2,OILS,-8.119005102678484
DE930000,CER2,OARA,-45.33610540122701
DE930000,CER2,FARA,-5.942727664947743
DE930000,CER2,NOCR,32.32272019731271
DE930000,OILS,CERE,0.0
DE930000,OILS,CER2,0.0
DE930000,OILS,OILS,66.66549494183074
DE930000,OILS,OARA,-30.01955979665104
DE930000,OILS,FARA,-41.0472920076684
DE930000,OILS,NOCR,25.22913333273075
DE930000,OARA,CERE,0.0
DE930000,OARA,CER2,0.0
DE930000,OARA,OILS,0.0
DE930000,OARA,OARA,205.2094882417955
DE930000,OARA,FARA,15.74267626559784
DE930000,OARA,NOCR,-90.08823286070944
DE930000,FARA,CERE,0.0
DE930000,FARA,CER2,0.0
DE930000,FARA,OILS,0.0
DE930000,FARA,OARA,0.0
DE930000,FARA,FARA,40.90680971443501
DE930000,FARA,NOCR,-27.04325082482472
DE930000,NOCR,CERE,0.0
DE930000,NOCR,CER2,0.0
DE930000,NOCR,OILS,0.0
DE930000,NOCR,OARA,0.0
DE930000,NOCR,FARA,0.0
DE930000,NOCR,NOCR,58.55723003188057
DE940000,CERE,CERE,2.987293879556635
DE940000,CERE,CER2,-1.066356323214932
DE940000,CERE,OILS,14.30197778106668
DE940000,CERE,OARA,-3.73766289800696
DE940000,CERE,FARA,-5.966882233811437
DE940000,CERE,NOCR,1.466815344240538
DE940000,CER2,CERE,0.0
DE940000,CER2,CER2,56.22008208990496
DE940000,CER2,OILS,-11.59793999728353
DE940000,CER2,OARA,61.2334739038514
DE940000,CER2,FARA,0.4394168747713025
DE940000,CER2,NOCR,-38.2460260621037
DE940000,OILS,CERE,0.0
DE940000,OILS,CER2,0.0
DE940000,OILS,OILS,94.98124050164938
DE940000,OILS,OARA,-2.620963767266283
DE940000,OILS,FARA,-32.51002169569129
DE940000,OILS,NOCR,7.064019981757407
DE940000,OARA,CERE,0.0
DE940000,OARA,CER2,0.0
DE940000,OARA,OILS,0.0
DE940000,OARA,OARA,103.6545690464758
DE940000,OARA,FARA,-8.116126248347769
DE940000,OARA,NOCR,-48.29006073628663
DE940000,FARA,CERE,0.0
DE940000,FARA,CER2,0.0
DE940000,FARA,OILS,0.0
DE940000,FARA,OARA,0.0
DE940000,FARA,FARA,19.32990877175443
DE940000,FARA,NOCR,0.3805196807881939
DE940000,NOCR,CERE,0.0
DE940000,NOCR,CER2,0.0
DE940000,NOCR,OILS,0.0
DE940000,NOCR,OARA,0.0
DE940000,NOCR,FARA,0.0
DE940000,NOCR,NOCR,27.25936804962737
DEA10000,CERE,CERE,37.62794717157769
DEA10000,CERE,CER2,-6.357533192286272
DEA10000,CERE,OILS,119.2998732992371
DEA10000,CERE,OARA,-58.01307149014463
DEA10000,CERE,FARA,-14.88337345374375
DEA10000,CERE,NOCR,70.95708673390952
DEA10000,CER2,CERE,0.0
DEA10000,CER2,CER2,253.217847594036
DEA10000,CER2,OILS,-126.2350429398912
DEA10000,CER2,OARA,-86.46040887029564
DEA10000,CER2,FARA,180.0720603157015
DEA10000,CER2,NOCR,27.73546007712781
DEA10000,OILS,CERE,0.0
DEA10000,OILS,CER2,0.0
DEA10000,OILS,OILS,640.5932366961097
DEA10000,OILS,OARA,-122.4972343172995
DEA10000,OILS,FARA,-29.26845863857281
DEA10000,OILS,NOCR,159.4516161429264
DEA10000,OARA,CERE,0.0
DEA10000,OARA,CER2,0.0
DEA10000,OARA,OILS,0.0
DEA10000,OARA,OARA,128.2055741737932
DEA10000,OARA,FARA,-35.93442787173066
DEA10000,OARA,NOCR,-129.2572741429074
DEA10000,FARA,CERE,0.0
DEA10000,FARA,CER2,0.0
DEA10000,FARA,OILS,0.0
DEA10000,FARA,OARA,0.0
DEA10000,FARA,FARA,170.3211606993843
DEA10000,FARA,NOCR,-20.85507529788324
DEA10000,NOCR,CERE,0.0
DEA10000,NOCR,CER2,0.0
DEA10000,NOCR,OILS,0.0
DEA10000,NOCR,OARA,0.0
DEA10000,NOCR,FARA,0.0
DEA10000,NOCR,NOCR,151.0068727087498
DEA20000,CERE,CERE,6.902641892503567
DEA20000,CERE,CER2,-31.98112859488731
DEA20000,CERE,OILS,-34.95049935802859
DEA20000,CERE,OARA,-25.59180382214985
DEA20000,CERE,FARA,-19.50327227185916
DEA20000,CERE,NOCR,26.05467264170754
DEA20000,CER2,CERE,0.0
DEA20000,CER2,CER2,281.9867416453667
DEA20000,CER2,OILS,241.4212297759256
DEA20000,CER2,OARA,188.6844701434948
DEA20000,CER2,FARA,195.1075592967982
DEA20000,CER2,NOCR,-194.067710361018
DEA20000,OILS,CERE,0.0
DEA20000,OILS,CER2,0.0
DEA20000,OILS,OILS,634.7764121608969
DEA20000,OILS,OARA,47.58488688360519
DEA20000,OILS,FARA,12.50692059497655
DEA20000,OILS,NOCR,-117.2898338388381
DEA20000,OARA,CERE,0.0
DEA20000,OARA,CER2,0.0
DEA20000,OARA,OILS,0.0
DEA20000,OARA,OARA,169.3456786288424
DEA20000,OARA,FARA,169.5691042882055
DEA20000,OARA,NOCR,-153.4684617415157
DEA20000,FARA,CERE,0.0
DEA20000,FARA,CER2,0.0
DEA20000,FARA,OILS,0.0
DEA20000,FARA,OARA,0.0
DEA20000,FARA,FARA,201.8512351841021
DEA20000,FARA,NOCR,-147.7786371598263
DEA20000,NOCR,CERE,0.0
DEA20000,NOCR,CER2,0.0
DEA20000,NOCR,OILS,0.0
DEA20000,NOCR,OARA,0.0
DEA20000,NOCR,FARA,0.0
DEA20000,NOCR,NOCR,148.4809116692097
DEA30000,CERE,CERE,9.404424955860962
DEA30000,CERE,CER2,-13.06403041962896
DEA30000,CERE,OILS,39.91294883823424
DEA30000,CERE,OARA,-2.774734447115049
DEA30000,CERE,FARA,-19.97014484699811
DEA30000,CERE,NOCR,16.49138142769878
DEA30000,CER2,CERE,0.0
DEA30000,CER2,CER2,23.11410478853721
DEA30000,CER2,OILS,-58.60884092285117
DEA30000,CER2,OARA,-12.25816906958159
DEA30000,CER2,FARA,35.30603949519363
DEA30000,CER2,NOCR,-25.31828477203487
DEA30000,OILS,CERE,0.0
DEA30000,OILS,CER2,0.0
DEA30000,OILS,OILS,252.6024141975465
DEA30000,OILS,OARA,21.38562102203668
DEA30000,OILS,FARA,-46.42602697830322
DEA30000,OILS,NOCR,45.1167916983987
DEA30000,OARA,CERE,0.0
DEA30000,OARA,CER2,0.0
DEA30000,OARA,OILS,0.0
DEA30000,OARA,OARA,220.1468865299823
DEA30000,OARA,FARA,11.93851727913813
DEA30000,OARA,NOCR,-6.546331644438215
DEA30000,FARA,CERE,0.0
DEA30000,FARA,CER2,0.0
DEA30000,FARA,OILS,0.0
DEA30000,FARA,OARA,0.0
DEA30000,FARA,FARA,80.84095527315438
DEA30000,FARA,NOCR,-53.92079212736011
DEA30000,NOCR,CERE,0.0
DEA30000,NOCR,CER2,0.0
DEA30000,NOCR,OILS,0.0
DEA30000,NOCR,OARA,0.0
DEA30000,NOCR,FARA,0.0
DEA30000,NOCR,NOCR,39.19886625876168
DEA40000,CERE,CERE,1.04119172019228
DEA40000,CERE,CER2,-3.569404271111161
DEA40000,CERE,OILS,8.92385066785643
DEA40000,CERE,OARA,-2.187912713232444
DEA40000,CERE,FARA,-5.944366862366341
DEA40000,CERE,NOCR,3.035500755608602
DEA40000,CER2,CERE,0.0
DEA40000,CER2,CER2,55.54447553293426
DEA40000,CER2,OILS,-29.91654331110491
DEA40000,CER2,OARA,13.34670196346847
DEA40000,CER2,FARA,110.0640242009356
DEA40000,CER2,NOCR,-39.84641800876273
DEA40000,OILS,CERE,0.0
DEA40000,OILS,CER2,0.0
DEA40000,OILS,OILS,77.30895423184879
DEA40000,OILS,OARA,-14.25120351570933
DEA40000,OILS,FARA,-45.31867180584061
DEA40000,OILS,NOCR,23.95037562375831
DEA40000,OARA,CERE,0.0
DEA40000,OARA,CER2,0.0
DEA40000,OARA,OILS,0.0
DEA40000,OARA,OARA,29.28080443533904
DEA40000,OARA,FARA,47.51367274703428
DEA40000,OARA,NOCR,-19.05865785003945
DEA40000,FARA,CERE,0.0
DEA40000,FARA,CER2,0.0
DEA40000,FARA,OILS,0.0
DEA40000,FARA,OARA,0.0
DEA40000,FARA,FARA,241.6436703113743
DEA40000,FARA,NOCR,-86.6468443703661
DEA40000,NOCR,CERE,0.0
DEA40000,NOCR,CER2,0.0
DEA40000,NOCR,OILS,0.0
DEA40000,NOCR,OARA,0.0
DEA40000,NOCR,FARA,0.0
DEA40000,NOCR,NOCR,32.03477670836185
DEA50000,CERE,CERE,15.53673948371012
DEA50000,CERE,CER2,-86.26482866146536
DEA50000,CERE,OILS,4.781298675239446
DEA50000,CERE,OARA,88.25726741811785
DEA50000,CERE,FARA,-36.25704155850297
DEA50000,CERE,NOCR,16.99317865572228
DEA50000,CER2,CERE,0.0
DEA50000,CER2,CER2,524.4981437529922
DEA50000,CER2,OILS,25.87505292647041
DEA50000,CER2,OARA,-437.2999820617453
DEA50000,CER2,FARA,135.8971843838133
DEA50000,CER2,NOCR,-59.02928094553908
DEA50000,OILS,CERE,0.0
DEA50000,OILS,CER2,0.0
DEA50000,OILS,OILS,125.7117679372447
DEA50000,OILS,OARA,77.14711866048393
DEA50000,OILS,FARA,-10.06858291210787
DEA50000,OILS,NOCR,29.23156201893035
DEA50000,OARA,CERE,0.0
DEA50000,OARA,CER2,0.0
DEA50000,OARA,OILS,0.0
DEA50000,OARA,OARA,579.5897707342293
DEA50000,OARA,FARA,-291.0699723748045
DEA50000,OARA,NOCR,144.5951736024636
DEA50000,FARA,CERE,0.0
DEA50000,FARA,CER2,0.0
DEA50000,FARA,OILS,0.0
DEA50000,FARA,OARA,0.0
DEA50000,FARA,FARA,270.7713298986557
DEA50000,FARA,NOCR,-109.3531777236493
DEA50000,NOCR,CERE,0.0
DEA50000,NOCR,CER2,0.0
DEA50000,NOCR,OILS,0.0
DEA50000,NOCR,OARA,0.0
DEA50000,NOCR,FARA,0.0
DEA50000,NOCR,NOCR,51.57315638774141
DEB10000,CERE,CERE,3.145552043586957
DEB10000,CERE,CER2,11.53321531388622
DEB10000,CERE,OILS,-0.8796982610647225
DEB10000,CERE,OARA,9.91077278935011
DEB10000,CERE,FARA,36.18458201957461
DEB10000,CERE,NOCR,-10.21213058801746
DEB10000,CER2,CERE,0.0
DEB10000,CER2,CER2,263.6123794940835
DEB10000,CER2,OILS,-39.25366808524483
DEB10000,CER2,OARA,-59.02769275631189
DEB10000,CER2,FARA,214.6769768515996
DEB10000,CER2,NOCR,-61.42971793610389
DEB10000,OILS,CERE,0.0
DEB10000,OILS,CER2,0.0
DEB10000,OILS,OILS,89.01731318267021
DEB10000,OILS,OARA,-40.21501204587115
DEB10000,OILS,FARA,-80.3547375685454
DEB10000,OILS,NOCR,41.12159608582028
DEB10000,OARA,CERE,0.0
DEB10000,OARA,CER2,0.0
DEB10000,OARA,OILS,0.0
DEB10000,OARA,OARA,138.7392015680393
DEB10000,OARA,FARA,166.9373994650744
DEB10000,OARA,NOCR,-56.31439660609253
DEB10000,FARA,CERE,0.0
DEB10000,FARA,CER2,0.0
DEB10000,FARA,OILS,0.0
DEB10000,FARA,OARA,0.0
DEB10000,FARA,FARA,568.4032086036698
DEB10000,FARA,NOCR,-169.8928758923748
DEB10000,NOCR,CERE,0.0
DEB10000,NOCR,CER2,0.0
DEB10000,NOCR,OILS,0.0
DEB10000,NOCR,OARA,0.0
DEB10000,NOCR,FARA,0.0
DEB10000,NOCR,NOCR,54.80701854687464
DEB20000,CERE,CERE,9.54612602387352
DEB20000,CERE,CER2,-16.67988548137671
DEB20000,CERE,OILS,-40.4983032969876
DEB20000,CERE,OARA,0.0
DEB20000,CERE,FARA,13.13204040463568
DEB20000,CERE,NOCR,4.179076422139107
DEB20000,CER2,CERE,0.0
DEB20000,CER2,CER2,66.64210357769589
DEB20000,CER2,OILS,51.75281072107948
DEB20000,CER2,OARA,0.0
DEB20000,CER2,FARA,-8.956700896148627
DEB20000,CER2,NOCR,21.1770036945432
DEB20000,OILS,CERE,0.0
DEB20000,OILS,CER2,0.0
DEB20000,OILS,OILS,266.7579607130112
DEB20000,OILS,OARA,0.0
DEB20000,OILS,FARA,-5.674385771629215
DEB20000,OILS,NOCR,28.58015410566938
DEB20000,OARA,CERE,0.0
DEB20000,OARA,CER2,0.0
DEB20000,OARA,OILS,0.0
DEB20000,OARA,OARA,0.0
DEB20000,OARA,FARA,0.0
DEB20000,OARA,NOCR,0.0
DEB20000,FARA,CERE,0.0
DEB20000,FARA,CER2,0.0
DEB20000,FARA,OILS,0.0
DEB20000,FARA,OARA,0.0
DEB20000,FARA,FARA,61.53942274347986
DEB20000,FARA,NOCR,57.05227879620845
DEB20000,NOCR,CERE,0.0
DEB20000,NOCR,CER2,0.0
DEB20000,NOCR,OILS,0.0
DEB20000,NOCR,OARA,0.0
DEB20000,NOCR,FARA,0.0
DEB20000,NOCR,NOCR,66.7147896376093
DEB30000,CERE,CERE,5.158511772548679
DEB30000,CERE,CER2,-34.41893981733691
DEB30000,CERE,OILS,8.937453919924483
DEB30000,CERE,OARA,-18.79136706340544
DEB30000,CERE,FARA,-17.20872774825385
DEB30000,CERE,NOCR,18.9987211445747
DEB30000,CER2,CERE,0.0
DEB30000,CER2,CER2,535.3702196472891
DEB30000,CER2,OILS,-100.813902383719
DEB30000,CER2,OARA,236.7725506531386
DEB30000,CER2,FARA,448.9021294941295
