region,crop,pmp_diagonal
ES430000,FALL,30.18479374642823
ES510000,SWHE,5.654858432662003
ES510000,BARL,1.469805063779176
ES510000,OATS,8.028376740426381
ES510000,MAIZ,13.71929074040118
ES510000,OCER,456.395424445655
ES510000,RAPE,53.36740801124851
ES510000,SUNF,0.8882808690991483
ES510000,PULS,0.6500806262304054
ES510000,POTA,113.6257681419202
ES510000,MAIF,62.60978061469397
ES510000,OFAR,0.01703085129311288
ES510000,OSET,1.0
ES510000,VSET,1.0
ES510000,FALL,1000.0
ES520000,SWHE,13.13515318189775
ES520000,BARL,4.879598691774754
ES520000,OATS,15.43573393094891
ES520000,MAIZ,0.1136664678442043
ES520000,SUNF,0.01868670314668065
ES520000,PULS,60.31407686449229
ES520000,POTA,317.9409636457475
ES520000,OFAR,0.01402026926581973
ES520000,VSET,35.6244450122206
ES520000,FALL,1.667916774229638
ES530000,SWHE,10.86297963683807
ES530000,BARL,5.360038353098745
ES530000,OATS,3.105702754590987
ES530000,OCER,0.05187517817363823
ES530000,RAPE,0.1644501327683003
ES530000,PULS,7.269064782275523
ES530000,POTA,395.066428715209
ES530000,OFAR,0.001268181327477039
ES530000,VSET,79.3252166510278
ES530000,FALL,2.4587922754846
ES610000,SWHE,2.380649176513784
ES610000,DWHE,0.4139269422721039
ES610000,BARL,0.8082385754443381
ES610000,OATS,1.305857505038062
ES610000,MAIZ,8.603160851626315
ES610000,OCER,11.07223983625617
ES610000,RAPE,0.5902332294088539
ES610000,SUNF,0.9361511252769855
ES610000,PULS,7.798066780494925
ES610000,POTA,77.72562326179991
ES610000,SUGB,0.2543801002983558
ES610000,MAIF,77.37722178739975
ES610000,OFAR,0.03870424841131902
ES610000,OSET,1.0
ES610000,VSET,699.1319149233198
ES610000,FALL,29.96604000031447
ES620000,SWHE,7.519647814149029
ES620000,BARL,0.6787203070164902
ES620000,OATS,7.128038251748606
ES620000,OCER,0.0437586029613614
ES620000,POTA,0.3956210493014217
ES620000,OFAR,0.06254363459978124
ES620000,OSET,2.061495276072296
ES620000,VSET,1.0
ES620000,FALL,20.74195971257172
FR100000,SWHE,2.661524638414137
FR100000,DWHE,72.82375289875228
FR100000,BARL,7.002570235537844
FR100000,OATS,31.28267852539864
FR100000,MAIZ,4.326586458033099
FR100000,OCER,73.87512666624495
FR100000,RAPE,0.5065293324413624
FR100000,SUNF,24.19119292384268
FR100000,PULS,7.826329264321367
FR100000,POTA,2653.511394288307
FR100000,SUGB,47.06776531396106
FR100000,MAIF,67.62599657093959
FR100000,OFAR,24.81351967437361
FR100000,OSET,1.0
FR100000,VSET,515.8218874931432
FR100000,FALL,50.91637195862593
FR210000,SWHE,2.840865508011177
FR210000,BARL,0.9800715611605681
FR210000,OATS,10.42325578141218
FR210000,MAIZ,1.10585356830689
FR210000,OCER,30.40490340138595
FR210000,RAPE,0.5922679038478028
FR210000,SUNF,8.788322985859605
FR210000,PULS,4.299773817145771
FR210000,POTA,688.8005434915469
FR210000,SUGB,17.93876273040367
FR210000,MAIF,20.26848453529643
FR210000,OFAR,0.1066611619558101
FR210000,OSET,1.0
FR210000,VSET,177.8004495564285
FR210000,FALL,37.67513355387337
FR220000,SWHE,1.042790858582774
FR220000,BARL,5.084340932238574
FR220000,OATS,17.80538602003008
FR220000,MAIZ,5.520336387921051
FR220000,OCER,47.77227391005684
FR220000,RAPE,0.01069462075941013
FR220000,PULS,4.659231248195018
FR220000,POTA,337.1927110505996
FR220000,SUGB,10.62158160192884
FR220000,MAIF,1.261348844478008
FR220000,OFAR,13.30856179587506
FR220000,OSET,1.0
FR220000,VSET,211.2942556813905
FR220000,FALL,52.8550003786919
FR230000,SWHE,0.08439369048469361
FR230000,BARL,15.93473761866242
FR230000,OATS,18.44773969637321
FR230000,MAIZ,12.11386305286987
FR230000,OCER,83.50645742045388
FR230000,RAPE,0.01200150930016361
FR230000,PULS,5.209173215996925
FR230000,POTA,953.5626788781983
FR230000,SUGB,47.49543793385286
FR230000,MAIF,7.613696162035984
FR230000,OFAR,4.828441672065775
FR230000,OSET,1.0
FR230000,VSET,581.2422437095343
FR230000,FALL,96.05768890705143
FR240000,SWHE,0.9121422941565293
FR240000,DWHE,3.740875225740722
FR240000,RYEM,6.042871001029739
FR240000,BARL,1.415342882296304
FR240000,OATS,6.969145827768984
FR240000,MAIZ,2.654754698171893
FR240000,OCER,5.43045769826514
FR240000,RAPE,0.09408367833633936
FR240000,SUNF,2.552012823756038
FR240000,PULS,0.2029260748075962
FR240000,POTA,1123.547877409779
FR240000,SUGB,42.89871100649629
FR240000,MAIF,4.206591152846359
FR240000,OFAR,0.7496936958327591
FR240000,OSET,1.0
FR240000,VSET,115.1635940499102
FR240000,FALL,103.7964822244106
FR250000,SWHE,2.909056278351062
FR250000,BARL,12.81994269365028
FR250000,OATS,13.85404964356754
FR250000,MAIZ,12.16860616447011
FR250000,OCER,22.49122043847975
FR250000,RAPE,0.02790641058887111
FR250000,PULS,12.6688083421283
FR250000,POTA,1770.62683149146
FR250000,SUGB,112.1268798555361
FR250000,MAIF,2.918812057939721
FR250000,OFAR,0.6450044209384036
FR250000,OSET,1.0
FR250000,VSET,493.9474916182403
FR250000,FALL,89.6549637391054
FR260000,SWHE,1.845450236636707
FR260000,RYEM,52.08082156656953
FR260000,BARL,1.863958577848364
FR260000,OATS,7.301472346775877
FR260000,MAIZ,8.90921553309724
FR260000,OCER,4.734784091769876
FR260000,RAPE,1.836818680446238
FR260000,SUNF,4.080933855563096
FR260000,SOYA,16.89136523489721
FR260000,PULS,0.7670958157495417
FR260000,SUGB,119.1063145741723
FR260000,MAIF,14.91770376179802
FR260000,OFAR,3.381644746378083
FR260000,OSET,1.0
FR260000,VSET,203.1608148934106
FR260000,FALL,29.6245211681529
FR300000,SWHE,3.272314461337411
FR300000,DWHE,21.17840347027684
FR300000,BARL,5.236533496880702
FR300000,OATS,19.92395529846016
FR300000,MAIZ,39.17099846218909
FR300000,OCER,64.68273031178985
FR300000,RAPE,0.05196848247239449
FR300000,PULS,14.84826123862888
FR300000,POTA,289.9284768031769
FR300000,SUGB,28.8491676401446
FR300000,MAIF,1.245621790135298
FR300000,OFAR,13.61655141198228
FR300000,OSET,1.0
FR300000,VSET,488.215443468643
FR300000,FALL,318.2792346968326
FR410000,SWHE,2.032882010119907
FR410000,BARL,3.594736318613156
FR410000,OATS,15.64668650385779
FR410000,MAIZ,13.50781846794259
FR410000,OCER,20.33386895198495
FR410000,RAPE,0.1476036841388386
FR410000,SUNF,26.30741435807236
FR410000,PULS,0.1034637553459941
FR410000,MAIF,5.188554332671805
FR410000,OFAR,0.178351581198199
FR410000,OSET,1.0
FR410000,VSET,355.6658691937786
FR410000,FALL,39.19429798784745
FR420000,SWHE,13.17450753172665
FR420000,BARL,16.70412753448114
FR420000,OATS,39.47465002348341
FR420000,MAIZ,3.720732067930062
FR420000,OCER,121.3205167624573
FR420000,RAPE,0.06630068534726412
FR420000,POTA,587.0897621253489
FR420000,SUGB,2.958921113334351
FR420000,MAIF,12.81788869153863
FR420000,OFAR,19.40094290922113
FR420000,OSET,1.0
FR420000,VSET,13.74229364817941
FR420000,FALL,11.08270298688948
FR430000,SWHE,9.122201418289597
FR430000,BARL,6.075069135459543
FR430000,OATS,15.06483553696236
FR430000,MAIZ,15.2876655204845
FR430000,OCER,21.72514833643942
FR430000,RAPE,10.29385330916557
FR430000,SUNF,14.53900520923933
FR430000,SOYA,18.46632851113519
FR430000,SUGB,2.148375663696966
FR430000,MAIF,22.49591613805125
FR430000,OFAR,0.04553918677670614
FR430000,OSET,1.0
FR430000,VSET,16.5399297293481
FR430000,FALL,23.24325206999891
FR510000,SWHE,0.9726162862203996
FR510000,DWHE,25.27615002233611
FR510000,RYEM,25.8840273293778
FR510000,BARL,5.280168023587948
FR510000,OATS,17.66151240573331
FR510000,MAIZ,2.656261856811514
FR510000,OCER,4.150815491878111
FR510000,RAPE,6.500671287036308
FR510000,SUNF,2.140662127851602
FR510000,PULS,0.5698405861413341
FR510000,POTA,1891.886597111053
FR510000,MAIF,1.906368306492673
FR510000,OFAR,0.0179965059511269
FR510000,OSET,1.0
FR510000,VSET,260.4028385860494
FR510000,FALL,34.43744357670686
FR520000,SWHE,1.400089252763274
FR520000,DWHE,18.52525505248446
FR520000,RYEM,24.57617386106222
FR520000,BARL,4.473251674515756
FR520000,OATS,14.91694787139747
FR520000,MAIZ,3.50369192346428
FR520000,OCER,4.378264448205214
FR520000,RAPE,0.02004192704485757
FR520000,PULS,4.160727457811277
FR520000,POTA,266.9398699742389
FR520000,MAIF,2.872514465982503
FR520000,OFAR,0.01220067912888467
FR520000,OSET,1.0
FR520000,VSET,3.551667371043466
FR520000,FALL,2.93085462515887
FR530000,SWHE,0.980213575720351
FR530000,DWHE,15.91469666442901
FR530000,BARL,2.461577272541219
FR530000,OATS,13.52085954704503
FR530000,MAIZ,4.073079118250897
FR530000,OCER,8.773028260163436
FR530000,RAPE,2.561185805882006
FR530000,SUNF,1.727251130188131
FR530000,PULS,0.01272562617552629
FR530000,MAIF,5.358406506090462
FR530000,OFAR,0.05320137747786937
FR530000,OSET,1.0
FR530000,VSET,160.6136654193548
FR530000,FALL,26.44748268354116
FR610000,SWHE,1.752811936266192
FR610000,BARL,8.166665646549525
FR610000,OATS,22.89288786338793
FR610000,MAIZ,2.127022693425511
FR610000,OCER,11.88399996037728
FR610000,RAPE,28.52998055232717
FR610000,SUNF,1.986543952087661
FR610000,SOYA,11.34383719825443
FR610000,PULS,28.34103660207082
FR610000,POTA,2389.15549659252
FR610000,MAIF,19.48779471646854
FR610000,OFAR,0.05942934000747171
FR610000,OSET,1.0
FR610000,VSET,5.800292078162472
FR610000,FALL,1.595789839264687
FR620000,SWHE,1.215432888886257
FR620000,DWHE,5.258953425432483
FR620000,RYEM,28.23959090301872
FR620000,BARL,3.677778030939226
FR620000,OATS,11.58024653012358
FR620000,MAIZ,2.257492142516944
FR620000,OCER,4.596893861994803
FR620000,RAPE,7.064351840246238
FR620000,SUNF,0.06907730461980043
FR620000,SOYA,4.56064083763205
FR620000,PULS,0.01143114357630646
FR620000,MAIF,3.617582352592116
FR620000,OFAR,0.02188624855248971
FR620000,OSET,1.0
FR620000,VSET,197.0738171309298
FR620000,FALL,22.74917227811802
FR630000,SWHE,13.31653080050027
FR630000,DWHE,104.4461140266154
FR630000,RYEM,20.79022464544857
FR630000,BARL,11.97309192683938
FR630000,OATS,18.07889964857853
FR630000,MAIZ,27.46797741966706
FR630000,OCER,3.184125952155481
FR630000,RAPE,106.0862427634627
FR630000,SUNF,4.004057802632235
FR630000,MAIF,19.88243260176885
FR630000,OFAR,0.09282164555722894
FR630000,OSET,1.0
FR630000,FALL,62.63885353884496
FR710000,SWHE,1.965820403829631
FR710000,DWHE,45.57001836439092
FR710000,RYEM,33.19657156427526
FR710000,BARL,9.616835649741942
FR710000,OATS,26.7079249923025
FR710000,MAIZ,3.812651426942899
FR710000,OCER,9.243650219466533
FR710000,RAPE,14.40193115940146
FR710000,SUNF,4.545738243343385
FR710000,SOYA,24.99909657063655
FR710000,PULS,1.353822638355468
FR710000,POTA,1552.432298339453
FR710000,MAIF,12.04393812293807
FR710000,OFAR,0.03116001306978637
FR710000,OSET,1.0
FR710000,VSET,579.0378296211604
FR710000,FALL,48.32813040173764
FR720000,SWHE,2.51921612318209
FR720000,RYEM,17.62766600147042
FR720000,BARL,9.397303255624735
FR720000,OATS,25.97929358719047
FR720000,MAIZ,17.30914561922589
FR720000,OCER,10.65092738779792
FR720000,RAPE,19.01088205689578
FR720000,SUNF,7.654602308844211
FR720000,PULS,1.387647169710989
FR720000,SUGB,234.393319211843
FR720000,MAIF,28.34153932339506
FR720000,OFAR,1.666455803635101
FR720000,OSET,1.0
FR720000,VSET,11.44190082961196
FR720000,FALL,11.15066962791888
FR810000,SWHE,9.951212147216399
FR810000,DWHE,8.64629247612616
FR810000,RYEM,34.14993198522723
FR810000,BARL,18.64795759314507
FR810000,OATS,42.51544179855444
FR810000,MAIZ,17.94311859817023
FR810000,OCER,29.37855966516276
FR810000,RAPE,18.89709751828851
FR810000,SUNF,4.972954781332619
FR810000,SOYA,31.25104608462643
FR810000,PULS,3.407571346665513
FR810000,POTA,1535.429493927837
FR810000,MAIF,32.54751010938693
FR810000,OFAR,1.685571933630448
FR810000,OSET,1.0
FR810000,VSET,38.83780068753396
FR810000,FALL,1.023655944309953
FR820000,SWHE,10.32276114227788
FR820000,DWHE,3.957941903471573
FR820000,BARL,16.71076035285562
FR820000,OATS,50.53007294057385
FR820000,MAIZ,42.78940540589459
FR820000,OCER,24.57490283649171
FR820000,RAPE,13.84062187621183
FR820000,SUNF,33.57295538863175
FR820000,PULS,37.39410706414167
FR820000,POTA,135.9971863312742
FR820000,OFAR,0.001481659303067822
FR820000,OSET,1.0
FR820000,VSET,47.53391761277956
FR820000,FALL,2.217533907579365
IR010000,SWHE,16.0210139264842
IR010000,BARL,5.203989123875832
IR010000,OATS,41.17521890724878
IR010000,POTA,245.6526093233197
IR010000,SUGB,26.10766522741468
IR010000,MAIF,254.3586116668954
IR010000,OFAR,0.02990528028191649
IR010000,OSET,1.0
IR010000,VSET,1000.0
IR020000,SWHE,5.903179745811136
IR020000,BARL,2.050398158534217
IR020000,OATS,25.14294841205258
IR020000,OCER,0.08978579640025984
IR020000,RAPE,0.1828997718231674
IR020000,PULS,38.88633242484949
IR020000,POTA,85.45827848793782
IR020000,SUGB,22.89424751402697
IR020000,MAIF,36.69802370318251
IR020000,OFAR,0.01846499217700841
IR020000,OSET,1.0
IR020000,VSET,1000.0
IR020000,FALL,953.6404037164543
IT110000,SWHE,5.705973350546937
IT110000,BARL,14.41524478079453
IT110000,OATS,1.711227999709806
IT110000,MAIZ,0.004294644759258294
IT110000,RAPE,117.4843905574797
IT110000,SUNF,27.63387710499545
IT110000,SOYA,10.3874240408643
IT110000,PULS,95.14545401607455
IT110000,POTA,544.3562203968509
IT110000,SUGB,18.05010069822552
IT110000,MAIF,11.09470174181394
IT110000,OFAR,1.651683797425884
IT110000,OSET,1.0
IT110000,VSET,1.064805709490714
IT110000,FALL,821.6580501076216
IT200000,SWHE,11.54410928891762
IT200000,DWHE,104.7489578425525
IT200000,BARL,22.95508251964265
IT200000,OATS,5.879435916182223
IT200000,MAIZ,0.004647397549764769
IT200000,RAPE,18.98716565743518
IT200000,SUNF,29.89218937299725
IT200000,SOYA,3.854068631798213
IT200000,POTA,1078.014294546371
IT200000,SUGB,135.0034570430624
IT200000,MAIF,4.548763511680169
IT200000,OFAR,6.069953803258012
IT200000,OSET,1.0
IT200000,VSET,1.0
IT200000,FALL,18.78985368548991
IT310000,DWHE,14.22308544272698
IT310000,OATS,29.6265203230445
IT310000,OCER,0.6448137563228988
IT310000,PULS,12.67830036596184
IT310000,POTA,235.9549440161057
IT310000,MAIF,23.24183535601553
IT310000,OFAR,7.991097238784079
IT320000,SWHE,3.109749673462434
IT320000,DWHE,15.70807631379209
IT320000,BARL,12.76051777530313
IT320000,OATS,59.76207014624875
IT320000,MAIZ,0.1087494627245849
IT320000,OCER,191.1888441287823
IT320000,SUNF,32.6557724227961
IT320000,SOYA,0.1780544246482151
IT320000,POTA,374.417209838238
IT320000,SUGB,30.09957333327426
IT320000,MAIF,6.770072492372664
IT320000,OFAR,2.713101082508543
IT320000,OSET,1.0
IT320000,VSET,1.569989051695932
IT320000,FALL,21.32656828125825
IT330000,SWHE,13.53342316495902
IT330000,DWHE,23.28691982417798
IT330000,BARL,13.22880889538619
IT330000,OATS,19.23161665826172
IT330000,MAIZ,0.007342136100960194
IT330000,SUNF,21.41553873313132
IT330000,SOYA,0.3569538377736529
IT330000,POTA,854.9868076102807
IT330000,SUGB,131.9271911240247
IT330000,MAIF,8.275599903315394
IT330000,OFAR,0.03591293546509809
IT330000,OSET,3.085008589190295
IT330000,VSET,2.684806351481558
IT330000,FALL,10.10127559249824
IT400000,SWHE,3.655874992755725
IT400000,DWHE,16.54493782331083
IT400000,BARL,15.14295817060236
IT400000,OATS,177.929656011388
IT400000,MAIZ,0.4005279893240987
IT400000,OCER,59.32147211342183
IT400000,SUNF,39.43370797139361
IT400000,SOYA,2.726265637674532
IT400000,POTA,373.8673656516052
IT400000,SUGB,36.14520012146534
IT400000,MAIF,16.96808510282508
IT400000,OFAR,0.03302501325168311
IT400000,OSET,1.0
IT400000,VSET,1.0
IT400000,FALL,43.50674514754862
IT510000,SWHE,10.64594659135967
IT510000,DWHE,2.230756535068958
IT510000,BARL,13.13664032717225
IT510000,OATS,10.43612823929215
IT510000,MAIZ,1.424828281858792
IT510000,OCER,79.20898601537718
IT510000,RAPE,5.867741928286657
IT510000,SUNF,3.853487792191752
IT510000,PULS,40.33202777358292
IT510000,POTA,313.5704001344487
IT510000,SUGB,149.7777713254788
IT510000,MAIF,33.10845490293298
IT510000,OFAR,2.278764783139896
IT510000,OSET,5.812137962344575
IT510000,VSET,1000.0
IT510000,FALL,3.533472900074158
IT520000,SWHE,6.415976584406774
IT520000,DWHE,30.23154283246956
IT520000,BARL,15.5674698119199
IT520000,OATS,30.09910028966126
IT520000,MAIZ,0.03301218326188769
IT520000,SUNF,0.009009467306607606
IT520000,SUGB,0.2376205695337527
IT520000,MAIF,54.39745938842235
IT520000,OFAR,0.214716509698918
IT520000,OSET,1.0
IT520000,VSET,1000.0
IT520000,FALL,20.59437324300237
IT530000,SWHE,12.64517924338869
IT530000,DWHE,2.826456559205583
IT530000,BARL,9.880311979176462
IT530000,OATS,49.54365187278226
IT530000,MAIZ,1.073876959642207
IT530000,OCER,97.21191538163966
IT530000,SUNF,0.01149877495160823
IT530000,PULS,186.5973666038378
IT530000,POTA,267.9829446365601
IT530000,SUGB,58.75247430375558
IT530000,MAIF,29.94491062089925
IT530000,OFAR,0.1009477444409514
IT530000,OSET,1.0
IT530000,VSET,1.680808934792271
IT530000,FALL,8.046790174799046
IT600000,SWHE,11.03823533458484
IT600000,DWHE,5.453832464344596
IT600000,BARL,16.83391245974862
IT600000,OATS,1.138222579868879
IT600000,MAIZ,0.8436291925458813
IT600000,OCER,52.17988219149697
IT600000,RAPE,2.611733981101504
IT600000,SUNF,13.55834652924129
IT600000,PULS,79.15972844246603
IT600000,POTA,332.2498906873545
IT600000,SUGB,144.1454595919492
IT600000,MAIF,24.06396003461222
IT600000,OFAR,1.52971457060969
IT600000,OSET,1.297333713229347
IT600000,VSET,2.38866470278779
IT600000,FALL,15.52091612405597
IT710000,SWHE,24.00969813360561
IT710000,DWHE,11.2532472713351
IT710000,BARL,16.81146240797599
IT710000,OATS,28.19424988175597
IT710000,MAIZ,0.05795879709162888
IT710000,SUNF,0.0503179572932831
IT710000,PULS,52.25883817260117
IT710000,POTA,472.7189945074921
IT710000,SUGB,186.9097855559786
IT710000,OFAR,0.005121844644117472
IT710000,OSET,8.803967729517373
IT710000,FALL,46.97267904171236
IT720000,SWHE,28.58711562181633
IT720000,DWHE,3.115545584836181
IT720000,BARL,19.4714916584191
IT720000,OATS,5.876499379154441
IT720000,MAIZ,38.69634947338339
IT720000,OCER,43.78831805632912
IT720000,RAPE,6.94625695579322
IT720000,SUNF,31.25340086976853
IT720000,SUGB,0.3195520889670345
IT720000,MAIF,67.66072304881068
IT720000,OFAR,0.2798000062255113
IT720000,OSET,9.230297381308423
IT720000,FALL,7.259395374243051
IT800000,SWHE,10.98217762800246
IT800000,DWHE,5.917434023708914
IT800000,BARL,19.95732060265487
IT800000,OATS,5.895515385316777
IT800000,MAIZ,15.55689481303747
IT800000,OCER,116.8903929248526
IT800000,PULS,171.9220373836253
IT800000,POTA,50.07527088239667
IT800000,MAIF,32.59356815299696
IT800000,OFAR,0.2181421288804485
IT800000,OSET,14.74257018258713
IT800000,FALL,12.30135001281132
IT910000,SWHE,47.5031299987806
IT910000,DWHE,0.6028884039930684
IT910000,BARL,10.51943513050264
IT910000,OATS,2.827646178301372
IT910000,MAIZ,202.6579666080007
IT910000,OCER,45.75074565090195
IT910000,RAPE,2.845158050696934
IT910000,SUNF,6.333288168308119
IT910000,SOYA,87.3223199349664
IT910000,PULS,15.75470686441458
IT910000,POTA,96.7659774082524
IT910000,SUGB,110.8811181131816
IT910000,MAIF,83.03651272872649
IT910000,OFAR,0.2600846840685276
IT910000,OSET,1.0
IT910000,VSET,1.0
IT910000,FALL,1.485267416298951
IT920000,SWHE,25.74413597168036
IT920000,DWHE,0.990700385299227
IT920000,BARL,7.897947225882888
IT920000,OATS,4.892929075793134
IT920000,MAIZ,52.43844171097724
IT920000,OCER,28.39581860865219
IT920000,POTA,0.3224079573834488
IT920000,OFAR,0.06486004827278564
IT920000,OSET,1.0
IT920000,VSET,1.0
IT920000,FALL,3.967090396793979
IT930000,SWHE,7.052948436813094
IT930000,DWHE,9.373721164670908
IT930000,BARL,12.35708791953383
IT930000,OATS,3.245101553662356
IT930000,MAIZ,39.38911620441175
IT930000,OCER,5.309651674126731
IT930000,PULS,9.900197669888902
IT930000,POTA,119.0633909877096
IT930000,SUGB,74.52629118353975
IT930000,MAIF,52.78252416665187
IT930000,OFAR,4.421508611919228
IT930000,OSET,11.2178838134277
IT930000,FALL,13.43544568039699
ITA00000,DWHE,0.4104587168772744
ITA00000,BARL,8.243960509122175
ITA00000,OATS,5.722275047281267
ITA00000,OCER,0.1324018038943623
ITA00000,PULS,2.7143125956202
ITA00000,POTA,125.8824757603363
ITA00000,MAIF,66.13864069079774
ITA00000,OFAR,0.1810142811963446
ITA00000,OSET,1.89443803109322
ITA00000,VSET,1000.0
ITA00000,FALL,2.807326181300449
ITB00000,SWHE,8.919751245242663
ITB00000,DWHE,7.236844841135264
ITB00000,BARL,5.206473997568685
ITB00000,OATS,1.83703526169129
ITB00000,MAIZ,172.5572904302251
ITB00000,OCER,62.35720641680042
ITB00000,RAPE,0.08548270066912401
ITB00000,PULS,24.22360888325055
ITB00000,POTA,355.731379762481
ITB00000,SUGB,200.9998960157971
ITB00000,MAIF,63.28266336559948
ITB00000,OFAR,1.756332403788218
ITB00000,OSET,3.481856363172207
ITB00000,VSET,1.755020533976903
ITB00000,FALL,4.972197380185466
NL110000,SWHE,14.63564008706189
NL110000,BARL,26.81180363537608
NL110000,POTA,546.8403397775102
NL110000,SUGB,1.196424336869347
NL110000,MAIF,38.70930958983146
NL110000,OFAR,40.1029897717292
NL110000,OSET,67.16631090919302
NL110000,FALL,12.78576862486851
NL120000,SWHE,70.89627086369003
NL120000,BARL,125.0988633590957
NL120000,PULS,477.7459944873547
NL120000,POTA,113.2969551792629
NL120000,SUGB,240.5957671010203
NL120000,MAIF,119.3431523108128
NL120000,OFAR,8.929444702274816
NL130000,SWHE,106.4579233906102
NL130000,RYEM,18.38749325906116
NL130000,BARL,23.40334402276071
NL130000,POTA,416.6192090888184
NL130000,SUGB,1.096871456720992
NL130000,MAIF,51.03505566646294
NL130000,OFAR,3.170440238498343
NL210000,SWHE,233.9634208573652
NL210000,BARL,67.08428317522181
NL210000,MAIZ,0.7546318895479398
NL210000,POTA,9.519280743561056
NL210000,SUGB,690.0516573855749
NL210000,MAIF,0.4722428887112047
NL210000,OFAR,51.89025502409618
NL210000,OSET,1.0
NL220000,SWHE,65.27965936045008
NL220000,BARL,67.9916623117868
NL220000,MAIZ,134.803754491541
NL220000,OCER,56.64717793815876
NL220000,POTA,99.9261647939832
NL220000,SUGB,369.2081589891503
NL220000,MAIF,0.4408975087792696
NL220000,OFAR,50.89800933972593
NL220000,OSET,1.0
NL230000,SWHE,1.413334899024587
NL230000,BARL,132.9498409580862
NL230000,POTA,284.3592033810646
NL230000,SUGB,235.5036085191833
NL230000,MAIF,87.12108268013287
NL230000,OFAR,2.52443706499788
NL320000,SWHE,24.84262610086137
NL320000,BARL,93.75384714871149
NL320000,POTA,6.37618495956537
NL320000,SUGB,187.459815225297
NL320000,MAIF,309.0086984035117
NL320000,OFAR,6.551087437480185
NL330000,SWHE,37.05587246193814
NL330000,BARL,98.36217597994856
NL330000,POTA,477.1227726295577
NL330000,SUGB,456.193976187403
NL330000,MAIF,0.1485567887404946
NL330000,FALL,85.37119473618338
NL340000,SWHE,15.37397086425626
NL340000,BARL,36.60794406428798
NL340000,POTA,411.4566274040508
NL340000,SUGB,1.098737588016991
NL340000,MAIF,0.1377508197307145
NL340000,FALL,118.8255791618968
NL410000,SWHE,23.36815054389872
NL410000,BARL,33.85821163727863
NL410000,MAIZ,40.65417798160126
NL410000,OCER,22.22943701739664
NL410000,POTA,185.04950784339
NL410000,SUGB,106.5883461078191
NL410000,MAIF,0.2730287886128312
NL410000,OFAR,20.55408931399748
NL410000,OSET,1.0
NL410000,FALL,1000.0
NL420000,SWHE,58.3611297882868
NL420000,BARL,80.85665514205785
NL420000,MAIZ,64.41478909916961
NL420000,OCER,134.5574204352263
NL420000,POTA,580.3636299289759
NL420000,SUGB,141.335771434403
NL420000,MAIF,35.31172173437909
NL420000,OFAR,19.29264924545021
AT110000,SWHE,7.638708690651577
AT110000,DWHE,425.9928157270923
AT110000,RYEM,15.46337418324611
AT110000,BARL,7.78662855962799
AT110000,OATS,18.34111794465657
AT110000,MAIZ,36.29047145450225
AT110000,OCER,74.9276227024446
AT110000,RAPE,14.48680052793914
AT110000,SUNF,46.37449847987593
AT110000,SOYA,18.87978270080855
AT110000,PULS,1.371325799378995
AT110000,SUGB,281.4597096505526
AT110000,MAIF,90.05044306490845
AT110000,OFAR,4.38244152020518
AT110000,OSET,1.0
AT110000,VSET,1000.0
AT110000,FALL,33.61099967716066
AT120000,SWHE,1.843647552552844
AT120000,DWHE,36.43685272675749
AT120000,RYEM,4.905884249019672
AT120000,BARL,4.139265308294283
AT120000,OATS,9.380249180020975
AT120000,MAIZ,0.5564056223331912
AT120000,OCER,36.49686307289057
AT120000,RAPE,6.218113862283829
AT120000,SUNF,9.701690765217823
AT120000,SOYA,11.96111911149341
AT120000,PULS,10.26368215031292
AT120000,POTA,195.9468822207825
AT120000,SUGB,30.40064799456849
AT120000,MAIF,13.45109993512785
AT120000,OFAR,0.5029374460092927
AT120000,OSET,1.0
AT120000,VSET,299.8063839980529
AT120000,FALL,9.927936497954118
AT210000,SWHE,74.39564665561237
AT210000,BARL,41.00283681727957
AT210000,OATS,52.74404593981769
AT210000,MAIZ,78.14439348738799
AT210000,OCER,105.704956046409
AT210000,SOYA,0.1285979294898334
AT210000,PULS,0.1284873051724668
AT210000,MAIF,18.16377706557149
AT210000,OFAR,21.47631788915538
AT210000,OSET,33.53584786263582
AT210000,VSET,1000.0
AT210000,FALL,207.4324230106122
AT220000,SWHE,41.10869990242917
AT220000,DWHE,378.5715743376344
AT220000,RYEM,45.31669635993229
AT220000,BARL,20.435553475076
AT220000,OATS,66.58185088567421
AT220000,MAIZ,11.09451830808428
AT220000,OCER,85.6155987285153
AT220000,SOYA,0.1767561967800453
AT220000,PULS,0.07223691379747442
AT220000,MAIF,48.43276069049026
AT220000,OFAR,0.3588934376367776
AT220000,OSET,28.45081930254487
AT220000,VSET,1000.0
AT220000,FALL,28.77998275082679
AT310000,SWHE,21.99141561856225
AT310000,DWHE,108.9620453434378
AT310000,RYEM,19.87046098792419
AT310000,BARL,10.71724846312602
AT310000,OATS,6.009893638123496
AT310000,MAIZ,25.9180836144817
AT310000,OCER,9.487596954789511
AT310000,RAPE,24.55615684460385
AT310000,SOYA,6.784628884084515
AT310000,PULS,0.5860603508034024
AT310000,POTA,422.7643496566324
AT310000,SUGB,296.8285622851331
AT310000,MAIF,11.68920541741867
AT310000,OFAR,0.358378670758689
AT310000,OSET,1.0
AT310000,VSET,1000.0
AT310000,FALL,43.50318875853094
PT110000,SWHE,3.674746265793692
PT110000,RYEM,7.384136721263699
PT110000,OATS,3.688580263495211
PT110000,MAIZ,4.48657917165839
