region,act,ref,gd,pct
AT110000,INIFOR,111.68551327981,111.68551327981,0.0
AT110000,INIGRS,37.1597608576292,37.1597608576292,0.0
AT110000,INIRES,10.7713536055378,10.7713536055378,0.0
AT110000,INIWET,15.8654390341331,15.8654390341331,0.0
AT110000,INLW,10.8889265459979,10.8889265459979,0.0
AT110000,MAIF,2.43092588297022,2.66119880047388,9.472642465853443
AT110000,MAIZ,19.6476887389597,19.6421687208699,-0.028094999687444666
AT110000,OAFC,19.4670269787993,19.4795891743692,0.06453063214830745
AT110000,OAR1,6.63112980562619,6.63813694699811,0.10567039972546599
AT110000,OATS,1.36617922240677,1.37493382239713,0.6408090422380441
AT110000,OCER,6.67975827045632,6.67511602125716,-0.06949726339189333
AT110000,OFAR,11.969882334303,11.7222339451548,-2.068929186032975
AT110000,OILS,51.9588522690498,51.96588868351,0.013542282311718168
AT110000,OLND,44.4885163010379,44.4890726417861,0.0012505266402618176
AT110000,OOIL,6.82274103166361,6.82274103166361,0.0
AT110000,OVEG,1.59197482620342,1.59209204304006,0.007362983051661942
AT110000,PERM,15.6715414994367,15.6718632816343,0.0020532900200764814
AT110000,PIGF,51.1004729575892,52.0160133363301,1.7916475636160056
AT110000,PKPL,14.5041977341132,14.7168749059186,1.4663146194235477
AT110000,POTA,1.11690202488673,1.11720771263048,0.02736925325039774
AT110000,POUF,1.58827327392429,1.59833416692534,0.6334484856117761
AT110000,PULS,2.18005329912326,2.18485856211144,0.2204195186471969
AT110000,RAPE,13.1535889534858,13.1731791715936,0.14893439484140458
AT110000,RAPN,13.1535889534858,13.1731791715936,0.14893439484140458
AT110000,RESLND,10.8160450980418,10.8161803555672,0.0012505266405060667
AT110000,RESRES,10.1892542873959,10.1893259204909,0.0007030258837303904
AT110000,RUMI,25.9319914014213,26.4993960218374,2.1880487758645595
AT110000,RYEM,4.65190944603975,4.6650888337313,0.2833113551419242
AT110000,SCOW,2.14462606934746,2.28972630169338,6.765759048619113
AT110000,SETA,10.7045984522012,10.7060275746986,0.01335054746594011
AT110000,SETF,11.9306986375154,11.9431132972129,0.1040564352071005
AT110000,SHGF,3.63131464730776,3.62968082740657,-0.04499251813393501
AT110000,SHGM,4.76973895994168,5.00826887709643,5.000900870215896
AT110000,SOWS,4.38920501301596,4.45802744030673,1.5679929984286467
AT110000,SOYA,27.7942949145104,27.7672769963386,-0.09720670466690784
AT110000,SUGB,2.71022028842271,2.71196894319016,0.06452076146430397
AT110000,SUNF,4.1882273693901,4.20269148391415,0.34535170248306546
AT110000,SWHE,39.5147969806077,39.4751570006703,-0.10031680020234912
AT110000,TWIN,12.8258409157921,12.8260380331149,0.0015368764051837402
AT110000,UAAR,190.353259363831,190.35327231878,6.805740571103058e-06
AT110000,VEGE,2.33403454844809,2.33415219133425,0.005040323256477741
AT110000,VSET,10.7045984522012,10.7060275746986,0.01335054746594011
AT110000,WETLND,15.8860871140964,15.8861496049206,0.000393368258344573
AT110000,WETWET,15.3512330047657,15.3512647569732,0.0002068381574904521
AT110000,WHEA,43.4040877448425,43.3652435072819,-0.08949442225107962
AT120000,AGGT,866.062387009816,1635.02045341961,88.78783768276945
AT120000,APPL,4.04243800363844,4.04261150221247,0.004291929124788929
AT120000,ARAB,737.371508358709,737.371567380993,8.004416152118665e-06
AT120000,ARAC,699.197245171573,699.196131833487,-0.00015923090280756114
AT120000,ARTART,167.116435695105,167.116337656222,-5.866501556761605e-05
AT120000,ARTIF,184.263836310346,184.263760505773,-4.113914835457422e-05
AT120000,ARTO,1943.34249173714,1943.34249173714,0.0
AT120000,BARL,50.9973139479177,51.0561218500285,0.11531568539249193
AT120000,BEFM,80.7963603223235,82.7826529717444,2.458393721569796
