model_region,activity,nutrient,value
AT22,GRAI,P2O5,19.297806373827
AT22,GRAI,K2O,45.0282148722629
AT22,PULS,N,42.2785603737137
AT22,PULS,P2O5,6.46569567802429
AT22,PULS,K2O,7.54331162436168
AT22,POTA,N,51.8214623536075
AT22,POTA,P2O5,12.653611551924
AT22,POTA,K2O,54.2297637939602
AT22,SUGB,N,196.361696528575
AT22,SUGB,P2O5,97.8745905859876
AT22,SUGB,K2O,167.642184521358
AT22,TEXT,N,20.5534116495142
AT22,TEXT,P2O5,27.3100866899193
AT22,TEXT,K2O,51.2064125435988
AT22,TOBA,N,80.6459501929751
AT22,TOBA,P2O5,8.06113556255702
AT22,TOBA,K2O,90.6877750787665
AT22,TOMA,N,120.187433473797
AT22,TOMA,P2O5,70.8494491498608
AT22,TOMA,K2O,60.7280992713093
AT22,OVEG,N,88.1470843864354
AT22,OVEG,P2O5,23.7858778194233
AT22,OVEG,K2O,20.3878952737914
AT22,APPL,N,44.0677636903706
AT22,APPL,P2O5,6.51281733179268
AT22,APPL,K2O,34.735025769561
AT22,OFRU,N,41.8984333840471
AT22,OFRU,P2O5,4.34219998204994
AT22,OFRU,K2O,18.4543499237122
AT22,TWIN,N,20.5082115111152
AT22,TWIN,P2O5,4.91000291981507
AT22,TWIN,K2O,11.529295403112
AT22,FALL,N,20.1874334737974
AT22,VSET,N,20.1874334737974
AT22,DCOL,N,97.4344742744825
AT22,DCOL,P2O5,64.0876577206851
AT22,DCOL,K2O,143.342997821805
AT22,DCOH,N,123.525733256698
AT22,DCOH,P2O5,76.9129008466245
AT22,DCOH,K2O,158.412658494784
AT22,BULL,N,31.0011647817017
AT22,BULL,P2O5,17.1883675091298
AT22,BULL,K2O,47.268010650107
AT22,BULH,N,52.6064240839664
AT22,BULH,P2O5,32.9379464853022
AT22,BULH,K2O,90.5793528345809
AT22,HEIL,N,37.034380739597
AT22,HEIL,P2O5,21.4352274868003
AT22,HEIL,K2O,58.9468755887009
AT22,HEIH,N,65.955612141483
AT22,HEIH,P2O5,40.4794685358353
AT22,HEIH,K2O,111.318538473547
AT22,SCOW,N,72.883430596935
AT22,SCOW,P2O5,43.0300435757168
AT22,SCOW,K2O,112.930301201467
AT22,HEIR,N,73.4824481865827
AT22,HEIR,P2O5,52.6215600309007
AT22,HEIR,K2O,144.709290084977
AT22,CAMF,N,8.54005936476631
AT22,CAMF,P2O5,4.22396746403197
AT22,CAMF,K2O,11.6159105260879
AT22,CAFF,N,9.0845099662937
AT22,CAFF,P2O5,4.23953628979864
AT22,CAFF,K2O,11.6587247969462
AT22,CAMR,N,21.563523452039
AT22,CAMR,P2O5,11.404602739726
AT22,CAMR,K2O,31.3626575342466
AT22,CAFR,N,23.4154944591165
AT22,CAFR,P2O5,11.4615748878721
AT22,CAFR,K2O,31.5193309416483
AT22,PIGF,N,9.33685575492474
AT22,PIGF,P2O5,3.94826908531579
AT22,PIGF,K2O,3.94826908531579
AT22,SOWS,N,33.4993427083033
AT22,SOWS,P2O5,16.8122349057552
AT22,SOWS,K2O,16.8122349057552
AT22,SHGM,N,7.35150672947855
AT22,SHGM,P2O5,4.03087539587095
AT22,SHGM,K2O,11.0849073386451
AT22,SHGF,N,2.21269279079694
AT22,SHGF,P2O5,0.573141462143417
AT22,SHGF,K2O,1.5761390208944
AT22,HENS,N,745.995464273911
AT22,HENS,P2O5,504.0
AT22,HENS,K2O,408.0
AT22,POUF,N,116.570715726676
AT22,POUF,P2O5,53.574281535545
AT22,POUF,K2O,43.3696564811555
AT22,GRAS,N,58.3170343708636
AT22,GRAS,P2O5,13.7841474098848
AT22,GRAS,K2O,32.1630106230645
AT22,SETA,N,20.1874334737974
AT22,DCOW,N,110.480103765568
AT22,DCOW,P2O5,70.5002792836408
AT22,DCOW,K2O,150.877828158264
AT22,BULF,N,65.7411161116518
AT22,BULF,P2O5,39.41460187127
AT22,BULF,K2O,108.390155145992
AT22,HEIF,N,71.9900375780075
AT22,HEIF,P2O5,43.2783920904538
AT22,HEIF,K2O,119.015578248748
AT22,GROF,N,62.0276230399503
AT22,GROF,P2O5,27.3867886205886
AT22,GROF,K2O,50.1141480464246
AT22,LOSF,N,21.7238854563171
AT22,LOSF,P2O5,9.24123787071718
AT22,LOSF,K2O,17.5418823041726
AT22,INTF,N,40.3037375836331
AT22,INTF,P2O5,18.1455507498714
AT22,INTF,K2O,32.572265742252
AT22,ARAB,N,89.04642875839
AT22,ARAB,P2O5,31.5073230619285
AT22,ARAB,K2O,40.7915965148277
AT22,CERE,N,109.182831598333
AT22,CERE,P2O5,43.6310841438187
AT22,CERE,K2O,52.0239407126554
AT22,PERM,N,56.6879148706476
AT22,PERM,P2O5,17.4816691153407
AT22,PERM,K2O,22.7346370369603
AT22,FODD,N,58.2135084580458
AT22,FODD,P2O5,13.6165301547174
AT22,FODD,K2O,31.5250493480747
AT22,SETF,N,20.1874334737974
AT22,OILS,N,85.4351528675246
AT22,OILS,P2O5,20.5238492755161
AT22,OILS,K2O,28.2500723409652
AT22,OAR1,N,66.1304245584468
AT22,OAR1,P2O5,21.2164502748776
AT22,OAR1,K2O,38.9008023021624
AT22,RUMI,N,83.5231110629223
AT22,RUMI,P2O5,51.4462614868615
AT22,RUMI,K2O,125.735451001758
AT22,CATA,N,84.4520183658021
AT22,CATA,P2O5,52.2637956083783
AT22,CATA,K2O,127.439012995088
AT22,BEFM,N,77.836907012688
AT22,BEFM,P2O5,46.3266712796322
AT22,BEFM,K2O,124.474682222217
AT22,PKPL,N,67.7262164906948
AT22,PKPL,P2O5,31.2513987927662
AT22,PKPL,K2O,31.2645502105002
AT22,AGGT,N,73.3834654168206
AT22,AGGT,P2O5,32.4018139429124
AT22,AGGT,K2O,59.2909714024213
AT22,CACR,N,88.1660807413712
AT22,CACR,P2O5,55.5972013382896
AT22,CACR,K2O,129.103340140099
AT22,UVAG,N,564.968528250038
AT22,UVAG,P2O5,806.265791833858
AT22,UVAG,K2O,338.905480899138
AT22,EAAG,N,35.0436548997289
AT22,EAAG,P2O5,22.0810308129654
AT22,EAAG,K2O,16.9839594435241
AT22,UAAR,N,70.2774580320954
AT22,UAAR,P2O5,20.6823207597285
AT22,UAAR,K2O,35.5214088251686
AT31,SWHE,N,51.9145690869597
AT31,SWHE,P2O5,14.5205366742507
AT31,SWHE,K2O,87.123220045504
AT31,DWHE,N,39.3535055737427
AT31,DWHE,P2O5,6.98389856632047
AT31,DWHE,K2O,41.9033913979228
AT31,RYEM,N,46.5604784021231
AT31,RYEM,P2O5,11.3080822633487
AT31,RYEM,K2O,67.8484935800922
AT31,BARL,N,52.2848466444823
AT31,BARL,P2O5,14.7427032087642
AT31,BARL,K2O,88.4562192525853
AT31,OATS,N,45.4557985130871
AT31,OATS,P2O5,10.6452743299271
AT31,OATS,K2O,63.8716459795627
AT31,CORN,N,147.836494432629
AT31,CORN,P2O5,57.6474240205175
AT31,CORN,K2O,36.0296400128234
AT31,OCER,N,41.2730327609487
AT31,OCER,P2O5,8.13561487864408
AT31,OCER,K2O,48.8136892718645
AT31,RAPE,N,98.9485269499541
AT31,RAPE,P2O5,38.8553739927703
AT31,RAPE,K2O,21.5863188848724
AT31,SUNF,N,62.8327628378901
AT31,SUNF,P2O5,20.0680504045799
AT31,SUNF,K2O,30.1020756068699
AT31,SOYA,N,114.995655782873
AT31,SOYA,P2O5,24.0777879042753
AT31,SOYA,K2O,36.116681856413
AT31,OOIL,N,38.195372732209
AT31,OOIL,P2O5,9.51900971420078
AT31,OOIL,K2O,9.51900971420078
AT31,OIND,N,217.058753669612
AT31,OIND,P2O5,151.476063231789
AT31,OIND,K2O,132.541555327816
AT31,NURS,N,158.647085824944
AT31,NURS,P2O5,86.3898129710218
AT31,NURS,K2O,78.5361936100198
AT31,FLOW,N,158.647085824944
AT31,FLOW,P2O5,104.746728956055
AT31,FLOW,K2O,91.653387836548
AT31,OCRO,N,73.5440251729572
AT31,OCRO,P2O5,16.262382450771
AT31,OCRO,K2O,14.7839840461555
AT31,MAIF,N,48.029716260032
AT31,MAIF,P2O5,12.2018268048989
AT31,MAIF,K2O,26.8440189707777
AT31,ROOF,N,66.8372716755247
AT31,ROOF,P2O5,19.5617985228247
AT31,ROOF,K2O,65.797809560875
AT31,OFAR,N,73.2583797993258
AT31,OFAR,P2O5,12.149624991473
AT31,OFAR,K2O,26.0349106960135
AT31,GRAE,N,55.0478150080344
AT31,GRAE,P2O5,9.88091642530301
AT31,GRAE,K2O,23.0554716590404
AT31,GRAI,N,91.4933355122467
AT31,GRAI,P2O5,23.0554716590404
AT31,GRAI,K2O,53.7961005377608
AT31,PULS,N,49.0205650757649
AT31,PULS,P2O5,6.23616305733355
AT31,PULS,K2O,7.27552356688914
AT31,POTA,N,61.6016273925319
AT31,POTA,P2O5,13.5551811050627
AT31,POTA,K2O,58.0936333074114
AT31,SUGB,N,253.866962269954
AT31,SUGB,P2O5,125.640715355599
AT31,SUGB,K2O,167.642184521358
AT31,TEXT,N,21.1285130052016
AT31,TEXT,P2O5,28.0742453681543
AT31,TEXT,K2O,52.6392100652894
AT31,TOBA,N,65.0228818918365
AT31,TOBA,P2O5,4.97456096826151
AT31,TOBA,K2O,55.963810892942
AT31,TOMA,N,127.713674629875
AT31,TOMA,P2O5,71.7052815223206
AT31,TOMA,K2O,61.4616698762748
AT31,OVEG,N,94.3778510695019
AT31,OVEG,P2O5,23.3324617538693
AT31,OVEG,K2O,19.999252931888
AT31,APPL,N,58.0715133754637
AT31,APPL,P2O5,8.27941056697867
AT31,APPL,K2O,44.1568563572196
AT31,OFRU,N,50.5800833062754
AT31,OFRU,P2O5,4.57328173528004
AT31,OFRU,K2O,19.4364473749402
AT31,TWIN,N,20.7225720534715
AT31,TWIN,P2O5,4.91000291981507
AT31,TWIN,K2O,11.6498044984204
AT31,FALL,N,27.7136746298752
AT31,VSET,N,27.7136746298752
AT31,DCOL,N,98.7738566329899
AT31,DCOL,P2O5,64.1720243534796
AT31,DCOL,K2O,143.442128615338
AT31,DCOH,N,129.808737731985
AT31,DCOH,P2O5,77.0534474908509
AT31,DCOH,K2O,158.57780080175
AT31,BULL,N,23.8410888845184
AT31,BULL,P2O5,12.2690775655315
AT31,BULL,K2O,33.7399633052117
AT31,BULH,N,46.8499590299555
AT31,BULH,P2O5,26.1019338667316
AT31,BULH,K2O,71.7803181335118
AT31,HEIL,N,26.8313820134163
AT31,HEIL,P2O5,15.2946560373015
AT31,HEIL,K2O,42.0603041025791
AT31,HEIH,N,61.7529308367189
AT31,HEIH,P2O5,38.9150528067628
AT31,HEIH,K2O,107.016395218598
AT31,SCOW,N,68.6717679477146
AT31,SCOW,P2O5,43.0292545495907
AT31,SCOW,K2O,112.929374095769
AT31,HEIR,N,71.2378092166944
AT31,HEIR,P2O5,53.1047576379762
AT31,HEIR,K2O,146.038083504435
AT31,CAMF,N,6.65335001984686
AT31,CAMF,P2O5,3.1816680879757
AT31,CAMF,K2O,8.74958724193318
AT31,CAFF,N,7.22474574413849
AT31,CAFF,P2O5,3.19324854331657
AT31,CAFF,K2O,8.78143349412056
AT31,CAMR,N,22.069842347021
AT31,CAMR,P2O5,12.6004931506849
AT31,CAMR,K2O,34.6513561643836
AT31,CAFR,N,23.5954562289951
AT31,CAFR,P2O5,11.9411506849315
AT31,CAFR,K2O,32.8381643835616
AT31,PIGF,N,9.53950700751722
AT31,PIGF,P2O5,3.94883773607111
AT31,PIGF,K2O,3.94883773607111
AT31,SOWS,N,33.964370866112
AT31,SOWS,P2O5,16.8125663515061
AT31,SOWS,K2O,16.8125663515061
AT31,SHGM,N,7.09101974811537
AT31,SHGM,P2O5,4.03087539587095
AT31,SHGM,K2O,11.0849073386451
AT31,SHGF,N,2.05625845888187
AT31,SHGF,P2O5,0.573175154000112
AT31,SHGF,K2O,1.57623167350031
AT31,HENS,N,683.507593424761
AT31,HENS,P2O5,504.0
AT31,HENS,K2O,408.0
AT31,POUF,N,112.697873554728
AT31,POUF,P2O5,53.5748880443409
AT31,POUF,K2O,43.3701474644665
AT31,GRAS,N,73.2705752601289
AT31,GRAS,P2O5,16.4681940421674
AT31,GRAS,K2O,38.4257860983907
AT31,SETA,N,27.7136746298752
AT31,DCOW,N,114.291297182491
AT31,DCOW,P2O5,70.6127359221675
AT31,DCOW,K2O,151.009964708549
AT31,BULF,N,72.3967896336953
AT31,BULF,P2O5,39.2968858808626
AT31,BULF,K2O,108.066436172372
AT31,HEIF,N,71.1699079873174
AT31,HEIF,P2O5,43.5528579081322
AT31,HEIF,K2O,119.770359247364
AT31,GROF,N,92.6734248877743
AT31,GROF,P2O5,40.1036800836766
AT31,GROF,K2O,80.3173353797154
AT31,LOSF,N,37.292774413386
AT31,LOSF,P2O5,16.5338866257678
AT31,LOSF,K2O,33.117057332064
AT31,INTF,N,55.3806504743883
AT31,INTF,P2O5,23.5697934579088
AT31,INTF,K2O,47.2002780476514
AT31,ARAB,N,77.0106565465203
AT31,ARAB,P2O5,23.4778427661225
AT31,ARAB,K2O,51.0219223662983
AT31,CERE,N,80.4455408012807
AT31,CERE,P2O5,27.2191563637127
AT31,CERE,K2O,68.3806606684806
AT31,PERM,N,90.5090400832007
AT31,PERM,P2O5,26.4179113100494
AT31,PERM,K2O,32.617490697113
AT31,FODD,N,70.7297723185504
AT31,FODD,P2O5,15.5991586672619
AT31,FODD,K2O,36.0002790068723
AT31,SETF,N,27.7136746298752
AT31,OILS,N,86.4329219058915
AT31,OILS,P2O5,23.0111827921681
AT31,OILS,K2O,24.1334298936191
AT31,OAR1,N,139.651044143334
AT31,OAR1,P2O5,59.1102275151966
AT31,OAR1,K2O,81.9145150919498
AT31,RUMI,N,87.8006277737901
AT31,RUMI,P2O5,53.8858168741466
AT31,RUMI,K2O,128.626749284637
AT31,CATA,N,88.6322268111111
AT31,CATA,P2O5,54.5323391146393
AT31,CATA,K2O,129.919553962216
AT31,BEFM,N,76.4475062714836
AT31,BEFM,P2O5,44.6543144577289
AT31,BEFM,K2O,120.655506628548
AT31,PKPL,N,66.662351227016
AT31,PKPL,P2O5,29.8104901469844
AT31,PKPL,K2O,30.2963437923764
AT31,AGGT,N,76.8945382652613
AT31,AGGT,P2O5,33.2779953085258
AT31,AGGT,K2O,66.6472479429105
AT31,CACR,N,93.1551704401925
AT31,CACR,P2O5,58.1990418957643
AT31,CACR,K2O,133.358349602301
AT31,UVAG,N,519.597330911433
AT31,UVAG,P2O5,715.1888566451
AT31,UVAG,K2O,306.426442996457
AT31,EAAG,N,48.1528642181087
AT31,EAAG,P2O5,28.6817051063055
AT31,EAAG,K2O,24.6113553913597
AT31,UAAR,N,75.2257948291203
AT31,UAAR,P2O5,20.1326604821619
AT31,UAAR,K2O,45.0107264349303
AT32,SWHE,N,36.8883367620719
AT32,SWHE,P2O5,10.197057329381
AT32,SWHE,K2O,61.1823439762859
AT32,DWHE,N,34.4624195913189
AT32,DWHE,P2O5,8.74150702692919
AT32,DWHE,K2O,52.4490421615751
AT32,RYEM,N,34.6358384355496
AT32,RYEM,P2O5,8.84555833346757
AT32,RYEM,K2O,53.0733500008054
AT32,BARL,N,35.017527847273
AT32,BARL,P2O5,9.0745719805016
AT32,BARL,K2O,54.4474318830096
AT32,OATS,N,35.7530460157342
AT32,OATS,P2O5,9.51588288157836
AT32,OATS,K2O,57.0952972894702
AT32,CORN,N,132.534517605543
AT32,CORN,P2O5,54.0570012681174
AT32,CORN,K2O,33.7856257925734
AT32,OCER,N,32.4487876603011
AT32,OCER,P2O5,7.53332786831848
AT32,OCER,K2O,45.1999672099109
AT32,RAPE,N,78.3981802986968
AT32,RAPE,P2O5,31.9117849557781
AT32,RAPE,K2O,17.7287694198767
AT32,SUNF,N,62.0580301717208
AT32,SUNF,P2O5,24.0941651192098
AT32,SUNF,K2O,36.1412476788147
AT32,SOYA,N,102.420261461703
AT32,SOYA,P2O5,22.7660745513377
AT32,SOYA,K2O,34.1491118270066
AT32,OOIL,N,96.7747376229578
AT32,OOIL,P2O5,41.0034647519222
AT32,OOIL,K2O,41.0034647519222
AT32,NURS,N,150.826652408172
AT32,NURS,P2O5,87.3320932994544
AT32,NURS,K2O,79.3928120904131
AT32,FLOW,N,150.826652408172
AT32,FLOW,P2O5,104.746728956055
AT32,FLOW,K2O,91.653387836548
AT32,OCRO,N,87.6455069324937
AT32,OCRO,P2O5,24.04112654559
AT32,OCRO,K2O,21.8555695869
AT32,MAIF,N,36.3911490168204
AT32,MAIF,P2O5,9.90865333556561
AT32,MAIF,K2O,21.7990373382443
AT32,ROOF,N,52.2401104763211
AT32,ROOF,P2O5,16.1734346316087
AT32,ROOF,K2O,65.7978095608751
AT32,OFAR,N,56.1399371351075
AT32,OFAR,P2O5,9.67325372695896
AT32,OFAR,K2O,20.7284008434835
AT32,GRAE,N,41.8121367082842
AT32,GRAE,P2O5,7.92424521197986
AT32,GRAE,K2O,18.4899054946197
AT32,GRAI,N,71.0373307018582
AT32,GRAI,P2O5,18.4899054946197
AT32,GRAI,K2O,43.1431128207792
AT32,PULS,N,47.7719538036679
AT32,PULS,P2O5,8.15962319723831
AT32,PULS,K2O,9.51956039677803
AT32,POTA,N,49.7229167881468
AT32,POTA,P2O5,11.9318702300173
AT32,POTA,K2O,51.136586700074
AT32,TEXT,N,20.3965407614376
AT32,TEXT,P2O5,27.1016464744675
AT32,TEXT,K2O,50.8155871396265
AT32,TOBA,N,29.8542667572313
AT32,TOBA,P2O5,4.91000291981507
AT32,TOBA,K2O,15.429951257573
AT32,TOMA,N,119.893241213104
AT32,TOMA,P2O5,70.8518066780656
AT32,TOMA,K2O,60.7301200097705
AT32,OVEG,N,87.8237290784205
AT32,OVEG,P2O5,23.7756707528609
AT32,OVEG,K2O,20.3791463595951
AT32,APPL,N,43.5838863388614
AT32,APPL,P2O5,6.46108503429756
AT32,APPL,K2O,34.4591201829204
AT32,OFRU,N,41.5882333612196
AT32,OFRU,P2O5,4.33899842962319
AT32,OFRU,K2O,18.4407433258985
AT32,FALL,N,19.8932412131036
AT32,VSET,N,19.8932412131036
AT32,DCOL,N,98.2496076962168
AT32,DCOL,P2O5,62.3837139415819
AT32,DCOL,K2O,141.340863881359
AT32,DCOH,N,122.291736704581
AT32,DCOH,P2O5,74.0740379883861
AT32,DCOH,K2O,155.076994636354
AT32,BULL,N,31.7950562636898
AT32,BULL,P2O5,17.2510709453563
AT32,BULL,K2O,47.4404450997297
AT32,BULH,N,65.5990945843101
AT32,BULH,P2O5,44.1958568192365
AT32,BULH,K2O,121.5386062529
AT32,HEIL,N,43.5619590536789
AT32,HEIL,P2O5,24.6611260512848
AT32,HEIL,K2O,67.8180966410331
AT32,HEIH,N,87.377565641963
AT32,HEIH,P2O5,54.3186840487658
AT32,HEIH,K2O,149.376381134106
AT32,SCOW,N,73.6655728987592
AT32,SCOW,P2O5,43.0296069438478
AT32,SCOW,K2O,112.929788159021
AT32,HEIR,N,76.772934245133
AT32,HEIR,P2O5,52.9576708241881
AT32,HEIR,K2O,145.633594766517
AT32,CAMF,N,9.82991820120735
AT32,CAMF,P2O5,4.77325823067226
AT32,CAMF,K2O,13.1264601343487
AT32,CAFF,N,10.3634910449586
AT32,CAFF,P2O5,4.7898486940344
AT32,CAFF,K2O,13.1720839085946
AT32,CAMR,N,22.3602251148109
AT32,CAMR,P2O5,11.404602739726
AT32,CAMR,K2O,31.3626575342466
AT32,CAFR,N,23.248784579197
AT32,CAFR,P2O5,10.8315616438356
AT32,CAFR,K2O,29.7867945205479
AT32,PIGF,N,7.96315908625121
AT32,PIGF,P2O5,3.95529019318555
AT32,PIGF,K2O,3.95529019318555
AT32,SOWS,N,32.4275182778767
AT32,SOWS,P2O5,16.8123964244194
AT32,SOWS,K2O,16.8123964244194
AT32,SHGM,N,7.6005370172847
AT32,SHGM,P2O5,4.03087539587095
AT32,SHGM,K2O,11.0849073386451
AT32,SHGF,N,2.32165437798637
AT32,SHGF,P2O5,0.573225621925153
AT32,SHGF,K2O,1.57637046029417
AT32,HENS,N,618.634476587697
AT32,HENS,P2O5,504.0
AT32,HENS,K2O,408.0
AT32,POUF,N,108.307891240648
AT32,POUF,P2O5,53.5733048813836
AT32,POUF,K2O,43.3688658563582
AT32,GRAS,N,56.4247337050701
AT32,GRAS,P2O5,13.2070753532994
AT32,GRAS,K2O,30.8165091576985
AT32,SETA,N,19.8932412131036
AT32,DCOW,N,110.270672200396
AT32,DCOW,P2O5,68.2288759649821
AT32,DCOW,K2O,148.208929258852
AT32,BULF,N,61.9759589982373
AT32,BULF,P2O5,39.1012421438885
AT32,BULF,K2O,107.528415895693
AT32,HEIF,N,71.9948615304348
AT32,HEIF,P2O5,43.4256998035554
AT32,HEIF,K2O,119.420674459777
AT32,GROF,N,22.5035523730083
AT32,GROF,P2O5,9.78292189126619
AT32,GROF,K2O,23.3469748089619
AT32,LOSF,N,6.4894322085253
AT32,LOSF,P2O5,2.92098509361646
AT32,LOSF,K2O,7.20941331257937
AT32,INTF,N,16.014120164483
AT32,INTF,P2O5,6.86193679764972
AT32,INTF,K2O,16.1375614963825
AT32,ARAB,N,49.7222466366405
AT32,ARAB,P2O5,12.8393076099559
AT32,ARAB,K2O,36.0399757130143
AT32,CERE,N,35.8946799008727
AT32,CERE,P2O5,9.24287126908391
AT32,CERE,K2O,47.7680899652359
AT32,PERM,N,82.0676478881897
AT32,PERM,P2O5,26.2045935031531
AT32,PERM,K2O,30.4842234293709
AT32,FODD,N,56.3227864424478
AT32,FODD,P2O5,13.1404236127572
AT32,FODD,K2O,30.6290884103606
AT32,SETF,N,19.8932412131036
AT32,OILS,N,93.0949862103381
AT32,OILS,P2O5,30.9870469982904
AT32,OILS,K2O,33.9134488698141
AT32,OAR1,N,64.4816698548853
AT32,OAR1,P2O5,21.0463434819351
AT32,OAR1,K2O,34.5222201316862
AT32,RUMI,N,87.6943519217805
AT32,RUMI,P2O5,53.3952207378148
AT32,RUMI,K2O,128.904187316917
AT32,CATA,N,88.5580761690746
AT32,CATA,P2O5,54.1589822450663
AT32,CATA,K2O,130.468947820193
AT32,BEFM,N,78.8811492329026
AT32,BEFM,P2O5,47.1294552895299
AT32,BEFM,K2O,126.685661490438
AT32,PKPL,N,61.783166661591
AT32,PKPL,P2O5,30.2142146324828
AT32,PKPL,K2O,57.5004023896057
AT32,AGGT,N,69.3128927144418
AT32,AGGT,P2O5,30.1322691214286
AT32,AGGT,K2O,71.9107579447104
AT32,CACR,N,92.0431401990184
AT32,CACR,P2O5,56.6906073882392
AT32,CACR,K2O,131.831466643552
AT32,UVAG,N,618.751229400457
AT32,UVAG,P2O5,853.546757819419
AT32,UVAG,K2O,360.411193211585
AT32,EAAG,N,13.9241006966765
AT32,EAAG,P2O5,8.35018126229087
AT32,EAAG,K2O,8.41451104877875
AT32,UAAR,N,56.0139958255066
AT32,UAAR,P2O5,13.1845380262549
AT32,UAAR,K2O,31.1366105700545
AT33,SWHE,N,29.1815572359722
AT33,SWHE,P2O5,8.29142080914384
AT33,SWHE,K2O,49.7485248548631
AT33,DWHE,N,27.9523624315591
AT33,DWHE,P2O5,7.55390392649597
AT33,DWHE,K2O,45.3234235589758
AT33,RYEM,N,30.7645196362642
AT33,RYEM,P2O5,9.24119824931904
AT33,RYEM,K2O,55.4471894959142
AT33,BARL,N,30.8884695852727
AT33,BARL,P2O5,9.31556821872415
AT33,BARL,K2O,55.8934093123449
AT33,OATS,N,31.2022220075861
AT33,OATS,P2O5,9.50381967211217
AT33,OATS,K2O,57.022918032673
AT33,CORN,N,127.063178726923
AT33,CORN,P2O5,53.6055938442025
AT33,CORN,K2O,33.5034961526266
AT33,OCER,N,28.0161812352705
AT33,OCER,P2O5,7.5921952087228
AT33,OCER,K2O,45.5531712523368
AT33,SUNF,N,31.1312221082342
AT33,SUNF,P2O5,9.01068545952482
AT33,SUNF,K2O,13.5160281892872
AT33,SOYA,N,86.8922563989815
AT33,SOYA,P2O5,19.7323403710112
AT33,SOYA,K2O,29.5985105565168
AT33,OOIL,N,65.5693218093751
AT33,OOIL,P2O5,26.7769596028316
AT33,OOIL,K2O,26.7769596028316
AT33,NURS,N,146.295933749134
AT33,NURS,P2O5,87.5045899938216
AT33,NURS,K2O,79.5496272671105
AT33,FLOW,N,146.295933749134
AT33,FLOW,P2O5,104.746728956055
AT33,FLOW,K2O,91.653387836548
AT33,OCRO,N,65.4371104840491
AT33,OCRO,P2O5,17.7684021687037
AT33,OCRO,K2O,16.1530928806398
AT33,MAIF,N,27.6943301055528
AT33,MAIF,P2O5,7.40649102191412
AT33,MAIF,K2O,16.2942802482111
AT33,ROOF,N,39.5300614433209
AT33,ROOF,P2O5,12.0837694446276
AT33,ROOF,K2O,65.797809560875
AT33,OFAR,N,43.0398894848154
AT33,OFAR,P2O5,7.3902494037348
AT33,OFAR,K2O,15.8362487222889
AT33,GRAE,N,32.0781425986162
AT33,GRAE,P2O5,6.04304674880542
AT33,GRAE,K2O,14.1004424138793
AT33,GRAI,N,54.3656359913501
AT33,GRAI,P2O5,14.1004424138793
AT33,GRAI,K2O,32.9010322990517
AT33,PULS,N,22.4098421124454
AT33,PULS,P2O5,2.51049890642668
AT33,PULS,K2O,2.51049890642668
AT33,POTA,N,46.8958194802116
AT33,POTA,P2O5,12.6133187704583
AT33,POTA,K2O,54.0570804448213
AT33,TEXT,N,20.347108942172
AT33,TEXT,P2O5,27.0359645676189
AT33,TEXT,K2O,50.6924335642854
AT33,TOBA,N,25.1335337347604
AT33,TOBA,P2O5,4.91000291981507
AT33,TOBA,K2O,14.6565167710419
AT33,TOMA,N,115.362522554066
AT33,TOMA,P2O5,70.698391425132
AT33,TOMA,K2O,60.5986212215417
AT33,OVEG,N,83.5339581246221
AT33,OVEG,P2O5,23.8600024496947
AT33,OVEG,K2O,20.4514306711669
AT33,APPL,N,37.9649703806294
AT33,APPL,P2O5,6.16430395269915
AT33,APPL,K2O,32.8762877477288
AT33,OFRU,N,36.8519126796581
AT33,OFRU,P2O5,4.29787802511847
AT33,OFRU,K2O,18.2659816067535
AT33,TWIN,N,20.6494359444889
AT33,TWIN,P2O5,4.91000291981507
AT33,TWIN,K2O,11.6086888797016
AT33,FALL,N,15.3625225540658
AT33,VSET,N,15.3625225540658
AT33,DCOL,N,98.4584752903986
AT33,DCOL,P2O5,62.5464501657408
AT33,DCOL,K2O,141.532078944745
AT33,DCOH,N,122.993571953552
AT33,DCOH,P2O5,74.345260893876
AT33,DCOH,K2O,155.395681550304
AT33,BULL,N,31.634045782624
AT33,BULL,P2O5,17.2524716679965
AT33,BULL,K2O,47.4442970869905
AT33,BULH,N,71.0773670276076
AT33,BULH,P2O5,48.9437249935784
AT33,BULH,K2O,134.595243732341
AT33,HEIL,N,43.2466784251765
AT33,HEIL,P2O5,24.6522495836273
AT33,HEIL,K2O,67.7936863549749
AT33,HEIH,N,99.3408231327602
AT33,HEIH,P2O5,64.8639155349255
AT33,HEIH,K2O,178.375767721045
AT33,SCOW,N,72.5689932707877
AT33,SCOW,P2O5,43.0298864725941
AT33,SCOW,K2O,112.930116605298
AT33,HEIR,N,76.9160997474344
AT33,HEIR,P2O5,53.1750006836536
AT33,HEIR,K2O,146.231251880047
AT33,CAMF,N,9.56799252563389
AT33,CAMF,P2O5,4.7731020474943
AT33,CAMF,K2O,13.1260306306093
AT33,CAFF,N,10.0973418365885
AT33,CAFF,P2O5,4.78982607253674
AT33,CAFF,K2O,13.172021699476
AT33,CAMR,N,21.7938970127969
AT33,CAMR,P2O5,11.404602739726
AT33,CAMR,K2O,31.3626575342466
AT33,CAFR,N,22.7692765185004
AT33,CAFR,P2O5,10.8315616438356
AT33,CAFR,K2O,29.7867945205479
AT33,PIGF,N,8.03922569853743
AT33,PIGF,P2O5,3.98020900621797
